"LAcalc_SLiM" "LAcalc_1000ind_allmuts" "LAcalc_1000ind_NoMAFmuts" "LAcalc_1000ind_ClinalMuts" "LAcalc_1000ind_ClinalMutsLFMM" "LAcalc_1000ind_NonClinalMuts" "LAcalc_1000ind_RandomMuts_nClinal" "LAcalc_1000ind_RandomMuts_nNonClinal" "LAcalc_1000ind_nClinal" "LAcalc_1000ind_nNonClinal" "seed"
0.405 0.466 0.451 0.283 0.307 0.148 0.096 0.341 13 23 1232814
0.407 0.466 0.448 0.191 0.265 0.206 0.176 0.355 16 25 1232815
0.415 0.471 0.453 0.271 0.419 0.178 0.093 0.341 18 25 1232816
0.41 0.471 0.451 0.262 0.344 0.176 0.01 0.362 22 29 1232817
0.402 0.456 0.446 0.2 0.23 0.188 0.071 0.401 13 22 1232818
0.515 0.534 0.534 0.443 0.443 -0.005 0.271 0.02 3 5 1232819
0.519 0.535 0.519 0.498 0.441 0.026 0.299 0.215 6 1 1232820
0.513 0.529 0.529 0.529 0.516 0 0.344 0.114 7 0 1232821
0.522 0.535 0.535 0.535 0.535 0 0.225 0.331 7 0 1232822
0.5 0.527 0.527 0.515 0.43 -0.035 0.43 0.331 6 1 1232823
0.479 0.524 0.524 0.51 0.51 0.008 0.447 0.236 3 2 1232824
0.482 0.512 0.512 0.512 0.512 0 0.138 0.245 4 0 1232825
0.497 0.53 0.53 0.53 0.501 0 0.185 0.379 5 0 1232826
0.482 0.523 0.498 0.498 0.507 0 -0.011 0.078 5 0 1232827
0.482 0.52 0.52 0.52 0.465 0 0.217 0.324 5 0 1232828
0.463 0.493 0.491 0.491 0.491 0 0.142 0.242 5 0 1232829
0.484 0.525 0.509 0.509 0.381 0 0 0.509 5 0 1232830
0.493 0.529 0.529 0.529 0.52 0 0.249 0.529 5 0 1232831
0.487 0.531 0.531 0.531 0.506 0 0.029 0.531 6 0 1232832
0.476 0.513 0.513 0.513 0.483 0 0.223 0.251 5 0 1232833
0.484 0.587 0.582 0.501 0.509 0.074 0.261 0.072 6 3 1232834
0.487 0.569 0.567 0.451 0.346 0.058 0.163 0.215 9 5 1232835
0.498 0.595 0.589 0.406 0.584 0.07 0.234 0.1 11 8 1232836
0.501 0.577 0.577 0.468 0.556 0.064 0.313 0.236 9 7 1232837
0.498 0.593 0.592 0.485 0.473 0.075 0.35 0 7 4 1232838
0.572 0.628 0.627 0.627 0.569 0 0.108 0.289 10 0 1232839
0.559 0.622 0.622 0.536 0.518 0.027 0.201 0.3 6 1 1232840
0.565 0.639 0.639 0.639 0.579 0.001 0.24 0.179 8 1 1232841
0.564 0.631 0.631 0.608 0.555 -0.009 0.212 0.608 10 1 1232842
0.54 0.606 0.606 0.606 0.572 0 0.262 0.18 6 0 1232843
0.565 0.644 0.644 0.644 0.564 0 0 0.265 10 0 1232844
0.54 0.608 0.608 0.506 0.562 0.058 0.192 0.467 5 3 1232845
0.572 0.644 0.641 0.615 0.628 0.031 0.025 0.484 9 2 1232846
0.56 0.631 0.631 0.567 0.602 0.052 0.148 0.605 6 5 1232847
0.538 0.626 0.463 0.377 0.377 0.044 0.29 0.286 5 5 1232848
0.314 0.378 0.378 0.211 0.139 0.11 0.11 0.212 5 7 1232849
0.288 0.347 0.313 0.173 0.307 0.062 0.191 0.05 8 6 1232850
0.302 0.41 0.397 0.268 0.397 0.136 0.311 0.305 5 7 1232851
0.324 0.397 0.385 0.275 0.385 0.083 0.045 0.141 5 4 1232852
0.332 0.395 0.395 0.379 0.316 0.017 0.244 0.09 9 3 1232853
0.319 0.357 0.357 0.357 0.279 0 0.145 0.058 6 0 1232854
0.394 0.418 0.418 0.418 0.399 0 0.331 0.195 6 0 1232855
0.412 0.446 0.446 0.445 0.429 0.001 0 0.406 6 1 1232856
0.403 0.442 0.442 0.442 0.4 0 0.109 0.21 8 0 1232857
0.398 0.449 0.449 0.449 0.422 0 -0.03 0.422 7 0 1232858
0.392 0.446 0.443 0.374 0.394 0.072 0 0.443 5 1 1232859
0.416 0.466 0.466 0.361 0.466 0.101 0 0.302 6 2 1232860
0.409 0.455 0.455 0.396 0.404 0.035 -0.032 0.138 6 4 1232861
0.419 0.48 0.436 0.385 0.41 0.024 -0.007 0.073 7 3 1232862
0.406 0.455 0.454 0.454 0.421 0 0.29 0.387 6 0 1232863
0.486 0.578 0.303 0.407 0.502 0.016 0.148 0.208 7 5 1232864
0.464 0.563 0.512 0.392 0.396 0.052 0.377 0.197 7 5 1232865
0.457 0.567 0.548 0.502 0.548 0.043 0.176 0.173 6 2 1232866
0.488 0.578 0.574 0.558 0.574 0.004 0.282 0.518 7 1 1232867
0.466 0.558 0.539 0.412 0.234 0.066 0.305 0.339 5 7 1232868
0.499 0.548 0.518 0.518 0.518 0 0.118 0.518 4 0 1232869
0.53 0.613 0.613 0.596 0.567 0.017 0.596 0.402 6 1 1232870
0.54 0.607 0.606 0.606 0.539 0 0.174 0.347 8 0 1232871
0.556 0.62 0.62 0.62 0.563 0 0.127 0.388 8 0 1232872
0.505 0.595 0.595 0.575 0.089 0.02 0.457 0.392 7 1 1232873
0.517 0.598 0.598 0.331 0.314 0.235 0 0.459 4 4 1232874
0.516 0.624 0.624 0.615 0.577 0.004 0.26 0.525 7 1 1232875
0.548 0.64 0.637 0.493 0.493 0.032 0.003 0.193 4 4 1232876
0.537 0.641 0.641 0.369 0.599 0.159 0.01 0.641 5 6 1232877
0.527 0.606 0.606 0.526 0.52 0.085 0.044 0.518 7 2 1232878
0.279 0.343 0.343 0.275 0.325 0.065 0.325 0.09 4 3 1232879
0.3 0.369 0.341 0.297 0.341 0.032 0.245 0.226 4 3 1232880
0.312 0.394 0.383 0.153 0.382 0.133 0.239 0.077 6 9 1232881
0.314 0.399 0.399 0.276 0.399 0.105 0.097 0.183 5 5 1232882
0.313 0.373 0.356 0.253 0.204 0.068 0.245 0.062 7 5 1232883
0.375 0.412 0.412 0.412 0.195 0 0.058 0.344 4 0 1232884
0.374 0.398 0.398 0.398 0.382 0 0.109 0.219 6 0 1232885
0.404 0.447 0.447 0.446 0.402 0.002 0.043 0.275 6 1 1232886
0.388 0.429 0.429 0.357 0.357 0.026 0 0.397 4 1 1232887
0.403 0.44 0.44 0.44 0.314 0 0.127 0.07 5 0 1232888
0.394 0.445 0.445 0.431 0.392 0.015 0 0.394 7 1 1232889
0.378 0.431 0.428 0.315 0.428 0.046 0 0.399 3 3 1232890
0.408 0.461 0.413 0.285 0.413 0.102 0 0.413 3 3 1232891
0.415 0.463 0.463 0.347 0.463 0.088 0.06 0.399 4 1 1232892
0.374 0.424 0.417 0.401 0.401 0.018 0.192 0.246 5 2 1232893
0.496 0.529 0.525 0.518 0.239 0.022 0.194 0.322 139 179 1232894
0.498 0.532 0.508 0.498 0.011 0.026 0.424 0.242 177 183 1232895
0.501 0.535 0.516 0.498 0.052 0.034 0.228 0.214 245 191 1232896
0.501 0.536 0.515 0.493 0.019 0.031 0.297 0.343 247 178 1232897
0.502 0.534 0.531 0.518 0.001 0.025 0.378 0.114 141 130 1232898
0.481 0.527 0.484 0.442 0.049 0.048 0.224 0.307 128 193 1232899
0.476 0.526 0.489 0.402 0.031 0.063 0.137 0.335 174 238 1232900
0.483 0.528 0.498 0.448 0.04 0.062 0.181 0.387 205 272 1232901
0.479 0.527 0.47 0.392 0 0.1 0.108 0.388 193 340 1232902
0.467 0.517 0.508 0.454 0.08 0.072 0.282 0.368 143 181 1232903
0.48 0.527 0.508 0.479 0.049 0.044 0.142 0.437 97 245 1232904
0.478 0.524 0.457 0.369 0.03 0.069 0.079 0.272 130 254 1232905
0.488 0.529 0.489 0.447 0.026 0.053 0.132 0.355 177 302 1232906
0.479 0.526 0.452 0.345 0.041 0.126 0.05 0.381 134 387 1232907
0.477 0.523 0.504 0.443 0.069 0.074 0.165 0.343 99 172 1232908
0.497 0.588 0.569 0.476 0.116 0.099 0.273 0.289 208 260 1232909
0.496 0.591 0.556 0.436 0.078 0.095 0.307 0.219 293 295 1232910
0.501 0.607 0.573 0.456 0.081 0.117 0.299 0.228 387 311 1232911
0.495 0.592 0.559 0.441 0.176 0.108 0.257 0.335 356 387 1232912
0.503 0.589 0.578 0.478 0.072 0.084 0.358 0.159 278 188 1232913
0.566 0.627 0.614 0.556 0.023 0.072 0.218 0.432 193 225 1232914
0.564 0.623 0.599 0.55 0.044 0.063 0.293 0.255 218 285 1232915
0.577 0.631 0.603 0.527 0.039 0.088 0.213 0.41 265 353 1232916
0.573 0.633 0.601 0.504 0.094 0.107 0.095 0.506 252 406 1232917
0.56 0.61 0.582 0.572 0.124 0.032 0.298 0.337 176 191 1232918
0.57 0.645 0.621 0.332 0.12 0.239 0.186 0.495 106 343 1232919
0.568 0.647 0.61 0.384 0.108 0.177 0.18 0.471 146 359 1232920
0.57 0.647 0.592 0.407 0.116 0.163 0.173 0.449 205 464 1232921
0.567 0.647 0.608 0.38 0.188 0.237 0.065 0.542 105 537 1232922
0.554 0.63 0.621 0.44 0.036 0.139 0.171 0.547 124 238 1232923
0.32 0.398 0.378 0.269 0.155 0.117 0.163 0.157 205 352 1232924
0.316 0.393 0.361 0.231 0.119 0.129 0.191 0.178 283 352 1232925
0.326 0.415 0.397 0.247 0.104 0.141 0.201 0.21 389 382 1232926
0.318 0.397 0.357 0.248 0.092 0.116 0.165 0.179 335 443 1232927
0.319 0.383 0.372 0.251 0.094 0.114 0.17 0.181 218 204 1232928
0.409 0.442 0.419 0.395 0 0.029 0.21 0.334 186 257 1232929
0.402 0.43 0.409 0.368 0.059 0.05 0.214 0.263 220 315 1232930
0.41 0.445 0.423 0.367 0.041 0.075 0.131 0.328 294 416 1232931
0.406 0.437 0.414 0.35 0.075 0.081 0.112 0.331 227 485 1232932
0.396 0.422 0.417 0.381 0.068 0.048 0.19 0.188 166 192 1232933
0.415 0.467 0.452 0.233 0.109 0.171 0.081 0.377 111 390 1232934
0.404 0.452 0.431 0.233 0.16 0.16 0.18 0.344 136 431 1232935
0.417 0.468 0.454 0.286 0.137 0.19 0.09 0.387 205 552 1232936
0.411 0.469 0.444 0.241 0.104 0.221 0.046 0.421 117 609 1232937
0.378 0.43 0.41 0.213 0.11 0.133 0.09 0.369 112 382 1232938
0.489 0.585 0.565 0.47 0.167 0.112 0.315 0.345 166 232 1232939
0.491 0.585 0.522 0.41 0.075 0.101 0.337 0.235 218 247 1232940
0.491 0.6 0.564 0.438 0.071 0.115 0.297 0.242 282 288 1232941
0.493 0.602 0.542 0.437 0.067 0.107 0.247 0.343 257 296 1232942
0.495 0.59 0.552 0.455 0.04 0.079 0.415 0.311 204 187 1232943
0.561 0.626 0.602 0.552 0 0.078 0.236 0.407 133 181 1232944
0.565 0.624 0.575 0.492 0.02 0.081 0.236 0.308 145 202 1232945
0.572 0.634 0.591 0.501 0.051 0.114 0.249 0.448 173 286 1232946
0.566 0.635 0.586 0.494 0.019 0.106 0.14 0.466 173 278 1232947
0.556 0.624 0.612 0.587 0 0.015 0.36 0.317 147 100 1232948
0.558 0.64 0.61 0.356 0.03 0.206 0.118 0.531 114 303 1232949
0.559 0.639 0.563 0.321 0.03 0.224 0.134 0.441 121 296 1232950
0.566 0.648 0.579 0.334 0.026 0.214 0.166 0.453 159 368 1232951
0.565 0.653 0.578 0.296 0.023 0.266 0.04 0.503 107 403 1232952
0.553 0.635 0.616 0.464 0.143 0.154 0.153 0.454 96 194 1232953
0.317 0.394 0.372 0.266 0.014 0.114 0.2 0.199 203 260 1232954
0.321 0.41 0.356 0.247 0.102 0.106 0.206 0.158 246 300 1232955
0.318 0.407 0.362 0.231 0.028 0.129 0.174 0.198 328 359 1232956
0.319 0.398 0.317 0.219 0.032 0.122 0.128 0.189 279 402 1232957
0.325 0.401 0.38 0.252 0.096 0.072 0.204 0.131 203 173 1232958
0.401 0.439 0.425 0.384 0 0.049 0.195 0.295 163 228 1232959
0.403 0.437 0.398 0.312 0 0.098 0.172 0.238 157 262 1232960
0.408 0.443 0.41 0.311 0 0.121 0.131 0.3 193 325 1232961
0.406 0.445 0.411 0.317 0 0.108 0.072 0.358 193 382 1232962
0.401 0.438 0.425 0.418 0.02 0.01 0.248 0.256 182 115 1232963
0.412 0.466 0.428 0.159 0.019 0.266 0.062 0.386 94 338 1232964
0.404 0.46 0.415 0.24 0.031 0.189 0.089 0.324 107 335 1232965
0.412 0.473 0.432 0.173 0.012 0.263 0.093 0.363 169 479 1232966
0.412 0.476 0.44 0.185 0.065 0.27 0.029 0.424 95 550 1232967
0.389 0.449 0.431 0.303 0.058 0.143 0.07 0.35 120 304 1232968
0.512 0.536 0.533 0.53 0.489 0.003 0.263 0.07 26 15 1232969
0.508 0.53 0.53 0.529 0.339 0.002 0.35 0.249 33 13 1232970
0.51 0.533 0.531 0.529 0.439 0.006 0.33 0.249 40 17 1232971
0.51 0.537 0.534 0.533 0.449 -0.002 0.278 0.301 37 16 1232972
0.511 0.534 0.534 0.531 0.324 0.007 0.331 0.233 20 7 1232973
0.477 0.52 0.509 0.503 0.311 0.008 0.13 0.342 25 13 1232974
0.482 0.525 0.511 0.512 0.321 -0.006 0.303 0.281 30 17 1232975
0.49 0.53 0.515 0.516 0.363 0.021 0.376 0.374 33 17 1232976
0.482 0.523 0.512 0.505 0.384 0.01 0.08 0.364 43 26 1232977
0.476 0.519 0.507 0.497 0.301 0.008 0.336 0.174 23 12 1232978
0.482 0.526 0.495 0.487 0.466 0.007 0.246 0.429 23 14 1232979
0.476 0.521 0.499 0.49 0.272 0.01 0.168 0.465 31 28 1232980
0.489 0.527 0.489 0.474 0.325 0.014 0.105 0.37 39 24 1232981
0.483 0.523 0.496 0.483 0.389 0.019 0.122 0.47 33 33 1232982
0.463 0.509 0.503 0.502 0.345 -0.001 0.111 0.305 22 16 1232983
0.501 0.596 0.582 0.385 0.479 0.107 0.379 0.244 30 41 1232984
0.506 0.599 0.517 0.354 0.368 0.091 0.238 0.272 39 42 1232985
0.505 0.604 0.59 0.446 0.493 0.077 0.264 0.337 53 46 1232986
0.502 0.608 0.462 0.434 0.437 0.027 0.054 0.276 54 50 1232987
0.497 0.586 0.492 0.431 0.163 0.013 0.251 0.105 33 25 1232988
0.571 0.626 0.625 0.615 0.451 0.014 0.362 0.228 39 22 1232989
0.576 0.632 0.606 0.603 0.474 0.006 0.246 0.171 45 18 1232990
0.576 0.629 0.621 0.611 0.471 0.018 0.044 0.374 52 34 1232991
0.572 0.631 0.575 0.562 0.475 0.019 0.044 0.388 46 39 1232992
0.566 0.62 0.613 0.611 0.462 0.003 0.244 0.228 36 10 1232993
0.564 0.643 0.631 0.445 0.473 0.139 0.183 0.518 30 39 1232994
0.566 0.64 0.598 0.436 0.466 0.113 0.195 0.502 40 49 1232995
0.574 0.651 0.638 0.424 0.481 0.136 0.084 0.561 28 62 1232996
0.57 0.651 0.638 0.543 0.536 0.083 0.044 0.617 32 46 1232997
0.545 0.644 0.635 0.379 0.474 0.16 0.357 0.439 30 38 1232998
0.33 0.407 0.364 0.232 0.155 0.1 0.045 0.249 41 49 1232999
0.32 0.401 0.105 0.174 0.111 -0.036 0.007 0.242 48 51 1233000
0.323 0.402 0.377 0.243 0.291 0.105 0.205 0.178 60 69 1233001
0.323 0.412 0.386 0.227 0.296 0.128 0.114 0.246 55 70 1233002
0.31 0.384 0.345 0.258 0.155 0.075 0.279 0.153 55 37 1233003
0.406 0.439 0.431 0.419 0.283 0.014 0.223 0.361 43 39 1233004
0.4 0.436 0.306 0.291 0.114 0.014 0.071 0.135 48 37 1233005
0.409 0.442 0.429 0.393 0.264 0.047 0.202 0.337 52 38 1233006
0.405 0.436 0.422 0.406 0.317 0.022 0.094 0.218 50 51 1233007
0.401 0.433 0.422 0.418 0.269 0.005 0.149 0.324 38 19 1233008
0.415 0.471 0.452 0.246 0.36 0.176 0.106 0.308 24 67 1233009
0.412 0.466 0.444 0.371 0.367 0.082 0.17 0.416 30 50 1233010
0.418 0.474 0.453 0.225 0.343 0.181 0.09 0.439 41 92 1233011
0.415 0.474 0.46 0.255 0.374 0.19 0.013 0.456 36 77 1233012
0.391 0.444 0.424 0.341 0.342 0.065 0.016 0.294 17 47 1233013
0.5 0.593 0.569 0.445 0.261 0.092 0.355 0.217 25 13 1233014
0.501 0.589 0.539 0.41 0.326 0.084 0.382 0.12 16 11 1233015
0.506 0.609 0.595 0.47 0.556 0.087 0.143 0.184 20 17 1233016
0.497 0.598 0.537 0.404 0.507 0.067 0.23 0.395 27 20 1233017
0.495 0.582 0.57 0.408 0.317 0.112 0.176 0.256 14 16 1233018
0.563 0.618 0.612 0.595 0.508 0.02 0.451 0.244 17 4 1233019
0.556 0.614 0.604 0.593 0.386 0.014 0.268 0.235 21 9 1233020
0.57 0.626 0.621 0.609 0.531 0.017 0.336 0.357 22 9 1233021
0.569 0.631 0.616 0.608 0.568 0.01 0.138 0.542 21 5 1233022
0.561 0.62 0.613 0.608 0.458 0.004 0.179 0.439 19 6 1233023
0.561 0.643 0.623 0.415 0.534 0.162 0.19 0.42 11 14 1233024
0.562 0.638 0.628 0.459 0.495 0.126 0.122 0.299 20 10 1233025
0.569 0.651 0.638 0.41 0.552 0.187 0.293 0.305 17 18 1233026
0.568 0.65 0.639 0.394 0.503 0.211 0.139 0.497 20 23 1233027
0.539 0.624 0.613 0.36 0.34 0.212 0.107 0.473 14 13 1233028
0.319 0.398 0.353 0.224 0.16 0.073 0.08 0.239 14 21 1233029
0.316 0.416 0.383 0.307 0.291 0.06 0.257 0.085 30 18 1233030
0.323 0.406 0.373 0.255 0.298 0.084 0.208 0.112 29 27 1233031
0.324 0.411 0.374 0.255 0.318 0.101 0.042 0.181 28 25 1233032
0.324 0.398 0.362 0.253 0.164 0.081 0.232 0.203 16 12 1233033
0.409 0.442 0.429 0.428 0.254 0 0.142 0.337 19 9 1233034
0.407 0.448 0.437 0.429 0.295 0.01 0.11 0.359 22 13 1233035
0.408 0.444 0.433 0.424 0.374 0.013 0.228 0.373 25 12 1233036
0.404 0.441 0.428 0.42 0.342 0.012 0.007 0.337 29 12 1233037
0.404 0.435 0.374 0.357 0.232 0.019 0.122 0.275 24 8 1233038
0.412 0.467 0.451 0.191 0.289 0.187 0.059 0.416 13 26 1233039
0.392 0.451 0.429 0.213 0.298 0.162 0.063 0.356 14 27 1233040
0.412 0.471 0.431 0.273 0.295 0.151 0.127 0.334 16 29 1233041
0.414 0.469 0.452 0.183 0.373 0.198 0.041 0.315 9 32 1233042
0.41 0.471 0.462 0.297 0.302 0.171 0.054 0.38 16 25 1233043
0.493 0.524 0.524 0.524 0.398 0 0.323 0.058 4 0 1233044
0.495 0.514 0.514 0.514 0.375 0 0.307 0.198 5 0 1233045
0.517 0.538 0.537 0.537 0.508 0 0.249 0.508 6 0 1233046
0.516 0.535 0.535 0.535 0.535 0 0 0.125 5 0 1233047
0.501 0.52 0.52 0.52 0.258 0 0.322 0 4 0 1233048
0.471 0.514 0.514 0.514 0.469 0 0.166 0.424 6 0 1233049
0.49 0.53 0.53 0.53 0.49 0 0.258 0.111 5 0 1233050
0.5 0.531 0.437 0.399 0.393 0.014 0.036 0.399 4 1 1233051
0.493 0.527 0.527 0.527 0.516 0 0.013 0.438 6 0 1233052
0.486 0.525 0.525 0.525 0.425 0 0.341 0.237 4 0 1233053
0.475 0.516 0.516 0.516 0.511 0 0.44 0.517 5 0 1233054
0.469 0.511 0.511 0.511 0.466 0 0.091 0.311 6 1 1233055
0.498 0.522 0.521 0.467 0.521 0.009 0.468 0.27 2 3 1233056
0.492 0.528 0.528 0.527 0.527 0.001 0 0.528 6 2 1233057
0.48 0.521 0.521 0.521 0.436 0 0 0.238 5 0 1233058
0.484 0.567 0.567 0.567 0.568 0 0.187 0.162 6 0 1233059
0.489 0.59 0.59 0.539 0.243 0.036 0.196 0.079 10 2 1233060
0.506 0.591 0.591 0.456 0.571 0.061 0.171 0.127 8 6 1233061
0.502 0.592 0.547 0.583 0.545 0.004 0.376 0.033 7 1 1233062
0.488 0.588 0.585 0.371 0.327 0.017 0.352 0.248 6 2 1233063
0.53 0.6 0.6 0.6 0.468 0 0.067 0.288 6 0 1233064
0.556 0.616 0.616 0.616 0.584 0 0.225 0.412 7 0 1233065
0.567 0.621 0.621 0.61 0.593 0.01 0.256 0.504 9 1 1233066
0.575 0.629 0.629 0.629 0.609 0 0.072 0.54 8 0 1233067
0.538 0.603 0.603 0.603 0.565 0 0.275 0.13 7 0 1233068
0.554 0.614 0.614 0.614 0.543 0 0.295 0.279 8 0 1233069
0.574 0.652 0.652 0.651 0.598 -0.015 0.093 0.652 9 1 1233070
0.576 0.636 0.569 0.538 0.552 0.03 0.076 0.289 7 3 1233071
0.556 0.634 0.634 0.5 0.494 0.016 0.017 0.608 8 5 1233072
0.541 0.618 0.618 0.585 0.602 0.017 0.038 0.31 7 2 1233073
0.311 0.371 0.371 0.331 0.343 0.034 0.019 0.287 7 2 1233074
0.293 0.36 0.327 0.291 0.327 0.03 0.046 0.014 5 3 1233075
0.33 0.393 0.393 0.309 0.39 0.044 0.202 0.23 10 4 1233076
0.325 0.404 0.404 0.264 0.404 0.104 0.033 0.363 6 7 1233077
0.291 0.369 0.341 0.224 0.214 0.016 0.338 0.038 5 2 1233078
0.408 0.441 0.441 0.44 0.44 0.001 0.217 0.41 4 1 1233079
0.374 0.409 0.409 0.409 0.392 0 0.015 0.038 5 0 1233080
0.413 0.44 0.44 0.44 0.432 0 0.161 0.432 6 0 1233081
0.401 0.44 0.44 0.44 0.44 0 0.008 0.393 6 0 1233082
0.374 0.412 0.412 0.409 0.369 0.006 0.201 0.387 6 1 1233083
0.383 0.447 0.411 0.358 0.372 0.033 0.226 0.411 8 1 1233084
0.418 0.471 0.471 0.471 0.471 0 0.018 0.227 6 0 1233085
0.423 0.482 0.481 0.286 0.397 0.093 -0.052 0.444 4 4 1233086
0.421 0.466 0.466 0.428 0.453 0.041 0.009 0.466 8 2 1233087
0.382 0.448 -0.045 0.112 -0.135 -0.058 -0.077 -0.136 3 3 1233088
0.44 0.54 0.34 0.446 0.446 -0.003 0.063 0.162 5 4 1233089
0.491 0.589 0.566 0.531 0.389 0.012 0.493 0.077 6 1 1233090
0.498 0.593 0.534 0.496 0.534 0.041 0.055 0.31 7 2 1233091
0.493 0.599 0.6 0.516 0.6 0.078 0.026 0.276 8 4 1233092
0.437 0.56 0.538 0.524 0.354 0.015 0.217 0.288 7 1 1233093
0.517 0.589 0.527 0.527 0.527 0 0.121 0.527 4 0 1233094
0.512 0.559 0.559 0.559 0.559 0 0.285 0 7 0 1233095
0.575 0.625 0.622 0.622 0.611 0 0.29 0.575 7 0 1233096
0.544 0.614 0.614 0.556 0.478 0.02 0.043 0.454 6 2 1233097
0.501 0.594 0.594 0.545 0.412 -0.003 -0.003 0.278 4 1 1233098
0.528 0.628 0.628 0.435 0.568 0.142 0 0.496 5 4 1233099
0.518 0.596 0.575 0.432 0.3 0.014 0.064 0.155 6 1 1233100
0.565 0.649 0.649 0.5 0.612 0.079 0.338 0.649 7 2 1233101
0.539 0.62 0.612 0.612 0.612 0 0 0.612 6 0 1233102
0.51 0.607 0.607 0.429 0.367 0.097 0.083 0.289 4 3 1233103
0.292 0.367 0.367 0.246 0.223 0.084 0.167 0.154 5 5 1233104
0.288 0.353 0.307 0.237 0.307 0.054 0.128 0.045 4 4 1233105
0.322 0.401 0.397 0.192 0.367 0.112 0.275 0.273 6 9 1233106
0.325 0.404 0.403 0.253 0.403 0.085 0.068 0.13 5 7 1233107
0.331 0.393 0.393 0.386 0.338 0.007 0.104 0.177 6 1 1233108
0.357 0.381 0.381 0.381 0.328 0 0.212 0.188 6 0 1233109
0.378 0.41 0.41 0.41 0.312 0 0.264 0.121 6 0 1233110
0.41 0.441 0.441 0.382 0.369 0.03 0.095 0.428 5 1 1233111
0.408 0.436 0.436 0.436 0.427 0 0.216 0.391 6 0 1233112
0.394 0.423 0.423 0.423 0.409 0 0.423 0.101 5 0 1233113
0.391 0.444 0.444 0.286 0.443 0.145 0.288 0.139 3 3 1233114
0.397 0.457 0.424 0.426 0.424 0 0.208 0.295 6 2 1233115
0.404 0.461 0.461 0.369 0.433 0.093 0.113 0.461 6 2 1233116
0.419 0.476 0.476 0.476 0.466 0 0 0.223 7 0 1233117
0.367 0.418 0.313 0.312 0.27 0.001 0.105 0.312 6 1 1233118
0.504 0.533 0.517 0.504 0.144 0.032 0.24 0.246 126 196 1233119
0.498 0.533 0.487 0.458 -0.001 0.029 0.347 0.212 212 174 1233120
0.503 0.535 0.502 0.478 0 0.043 0.311 0.25 274 227 1233121
0.496 0.532 0.485 0.459 0 0.044 0.243 0.278 259 200 1233122
0.501 0.532 0.519 0.485 0.102 0.041 0.297 0.26 155 159 1233123
0.481 0.527 0.512 0.474 0 0.051 0.207 0.313 177 223 1233124
0.475 0.524 0.47 0.393 0.118 0.067 0.17 0.287 150 286 1233125
0.483 0.528 0.494 0.427 0 0.079 0.154 0.354 220 302 1233126
0.477 0.525 0.473 0.384 0.03 0.096 0.09 0.393 165 373 1233127
0.466 0.518 0.499 0.41 0 0.079 0.194 0.236 164 146 1233128
0.477 0.525 0.503 0.451 0 0.056 0.17 0.397 127 242 1233129
0.48 0.527 0.473 0.404 0.025 0.061 0.151 0.318 126 263 1233130
0.489 0.532 0.5 0.457 0 0.061 0.159 0.389 203 293 1233131
0.48 0.533 0.474 0.341 0 0.128 0.072 0.426 140 352 1233132
0.469 0.522 0.497 0.408 0 0.083 0.128 0.321 109 216 1233133
0.501 0.592 0.548 0.481 0.099 0.084 0.234 0.238 223 290 1233134
0.5 0.592 0.526 0.435 0.087 0.113 0.346 0.215 288 275 1233135
0.5 0.597 0.577 0.457 0.151 0.102 0.276 0.271 320 343 1233136
0.494 0.604 0.55 0.44 0.136 0.118 0.228 0.359 336 373 1233137
0.498 0.586 0.564 0.504 0.134 0.051 0.413 0.239 251 162 1233138
0.572 0.627 0.603 0.566 0.068 0.049 0.257 0.443 186 239 1233139
0.565 0.618 0.589 0.517 0.067 0.075 0.23 0.328 235 250 1233140
0.572 0.627 0.569 0.491 0.11 0.094 0.174 0.403 272 389 1233141
0.569 0.628 0.563 0.482 0.108 0.091 0.091 0.437 222 430 1233142
0.569 0.627 0.62 0.61 0.056 0.019 0.314 0.286 220 131 1233143
0.561 0.634 0.582 0.344 0.018 0.206 0.13 0.515 144 353 1233144
0.555 0.635 0.57 0.377 0.113 0.141 0.149 0.427 156 378 1233145
0.566 0.648 0.578 0.347 0.073 0.187 0.144 0.472 205 486 1233146
0.567 0.647 0.617 0.344 0.049 0.224 0.054 0.578 153 559 1233147
0.544 0.623 0.608 0.401 0.16 0.117 0.207 0.434 124 258 1233148
0.313 0.387 0.375 0.265 0.038 0.108 0.204 0.193 238 307 1233149
0.313 0.389 0.348 0.217 0.065 0.131 0.198 0.181 289 369 1233150
0.321 0.407 0.388 0.243 0.115 0.139 0.216 0.156 389 415 1233151
0.32 0.414 0.385 0.231 0.115 0.163 0.158 0.24 319 478 1233152
0.323 0.379 0.368 0.284 0.103 0.08 0.194 0.22 187 255 1233153
0.406 0.441 0.43 0.397 0 0.047 0.159 0.282 172 264 1233154
0.402 0.435 0.378 0.328 0.083 0.058 0.128 0.227 210 325 1233155
0.409 0.444 0.419 0.344 0 0.096 0.177 0.31 275 475 1233156
0.408 0.444 0.42 0.36 0.072 0.076 0.121 0.295 218 482 1233157
0.403 0.436 0.395 0.371 0.116 0.015 0.174 0.183 215 212 1233158
0.412 0.461 0.359 0.26 0.114 0.114 0.165 0.243 116 417 1233159
0.407 0.46 0.43 0.238 0.087 0.192 0.089 0.25 140 433 1233160
0.42 0.472 0.434 0.247 0.127 0.19 0.104 0.375 204 537 1233161
0.418 0.472 0.445 0.191 0.133 0.233 0.055 0.407 113 663 1233162
