"i" "nloci" "Random_cor_RDAtemppredict_tempphen" "Random_cor_RDAsalpredict_salphen" "Random_cor_RDAtemppredict_tempphen_structcorr" "Random_cor_RDAsalpredict_salphen_structcorr" seed
"6" 20000 0.308320515187771 0.741308806525095 0.346139774149861 0.744276889786458 1231989
"1" 10 0.220607512993856 0.446299609643643 0.143698962232374 0.450653538184596 1231990
"2" 50 0.467308279924402 0.306558969639518 0.0566176631344299 0.303497551094098 1231990
"3" 100 0.483226304405064 0.388174511210745 0.0960679397596678 0.405283893099999 1231990
"4" 500 0.552001408452767 0.578861862312247 0.182381913316584 0.566056863601123 1231990
"5" 5000 0.57867916575486 0.639098947244701 0.194740320442984 0.615344334860811 1231990
"6" 20000 0.580282835536373 0.642196668873296 0.194858058224411 0.617759989341825 1231990
"1" 10 0.207119315642682 0.0919949826050388 0.00794986616372653 0.0994357391232852 1231991
"2" 50 0.477243664428003 0.406816219697153 0.0408829796872824 0.403712006583126 1231991
"3" 100 0.528699863798162 0.367168071800181 0.0442839262932319 0.384988383572032 1231991
"4" 500 0.677338828637484 0.637060782139508 0.0469604835498996 0.655066925593469 1231991
"5" 5000 0.690999911393994 0.740544868808703 0.0473615578788804 0.744023574723332 1231991
"6" 20000 0.692444597497363 0.76534190308722 0.051339560407139 0.762894531161398 1231991
"1" 10 0.186394877694229 0.133008003261134 0.0107642749749631 0.132061783010252 1231992
"2" 50 0.360648439707378 0.257734608864971 0.00656217832698287 0.257721741675196 1231992
"3" 100 0.523744885632459 0.441741022969721 -0.0182186793025445 0.446248684437614 1231992
"4" 500 0.581361304740235 0.659920216874876 -0.0336455546677323 0.661123019881301 1231992
"5" 5000 0.643126369168767 0.785635830831189 -0.0393360651968954 0.787132467993484 1231992
"6" 20000 0.644483210552166 0.78522877841617 -0.0539529473725997 0.790372440751418 1231992
"1" 10 0.258694616466444 0.181686902919678 0.112000061504347 0.273621957544456 1231993
"2" 50 0.516974090383329 0.334159848115816 0.135658933706511 0.349002128292019 1231993
"3" 100 0.576984275630882 0.386791595742331 0.106728892606857 0.440498652392311 1231993
"4" 500 0.602853109948453 0.55347793482389 0.131103956235311 0.593681767169513 1231993
"5" 4985 0.616178362999871 0.565922187486538 0.124027984943572 0.657357323750291 1231993
"1" 10 0.648769629668926 NA 0.0135975975975976 NA 1231994
"2" 50 0.782626626626627 NA 0.0158518518518518 NA 1231994
"3" 100 0.788044044044044 NA -0.0126446446446446 NA 1231994
"4" 500 0.853345345345345 NA -0.0332692692692693 NA 1231994
"5" 5000 0.860904904904905 NA -0.044024024024024 NA 1231994
"6" 20000 0.860632632632633 NA -0.0488008008008008 NA 1231994
"1" 10 0.593253806946296 NA 0.0427947947947948 NA 1231995
"2" 50 0.700600548870303 NA 0.0521481481481481 NA 1231995
"3" 100 0.750154154154154 NA 0.0213613613613614 NA 1231995
"4" 500 0.827875875875876 NA 0.0317077077077077 NA 1231995
"5" 5000 0.848208208208208 NA 0.0182622622622623 NA 1231995
"6" 20000 0.851087087087087 NA 0.0193993993993994 NA 1231995
"1" 10 0.477867616698321 NA 0.0225145145145145 NA 1231996
"2" 50 0.627383383383383 NA 0.0485405405405405 NA 1231996
"3" 100 0.731691691691692 NA 0.0754074074074074 NA 1231996
"4" 500 0.790726726726727 NA 0.120748748748749 NA 1231996
"5" 5000 0.838174174174174 NA 0.136508508508508 NA 1231996
"6" 20000 0.849293293293293 NA 0.138746746746747 NA 1231996
"1" 10 0.424285534473115 NA 0.0111251362614032 NA 1231997
"2" 50 0.608815424239969 NA 0.0529469999469734 NA 1231997
"3" 100 0.713308021329708 NA 0.0369629999629814 NA 1231997
"4" 500 0.801083884969255 NA 0.0442663105769096 NA 1231997
"5" 5000 0.849756606363395 NA 0.0543524067591932 NA 1231997
"6" 20000 0.857856714571716 NA 0.054508563071662 NA 1231997
"1" 10 0.675937091716974 NA -0.0514535049584892 NA 1231998
"2" 50 0.737178024197384 NA 0.0964145109254847 NA 1231998
"3" 100 0.76897574472085 NA 0.103361464826343 NA 1231998
"4" 500 0.814997812811032 NA 0.146324470795339 NA 1231998
"5" 5000 0.831121953075444 NA 0.138684823508401 NA 1231998
"6" 8372 0.834801636438493 NA 0.138696835532437 NA 1231998
"1" 10 0.369592264850394 NA 0.011963963963964 NA 1231999
"2" 50 0.627267267267267 NA 0.068968968968969 NA 1231999
"3" 100 0.687887887887888 NA 0.0749429429429429 NA 1231999
"4" 500 0.76190990990991 NA 0.180772772772773 NA 1231999
"5" 5000 0.803339339339339 NA 0.20249049049049 NA 1231999
"6" 20000 0.81234034034034 NA 0.217465465465465 NA 1231999
"1" 10 0.352764070424484 NA 0.067033100133267 NA 1232000
"2" 50 0.563642205848336 NA 0.0699279979259589 NA 1232000
"3" 100 0.67509376886297 NA 0.0960981942925349 NA 1232000
"4" 500 0.76244120364523 NA 0.169191360551997 NA 1232000
"5" 5000 0.809792602395403 NA 0.197960158118376 NA 1232000
"6" 20000 0.816299115414939 NA 0.205003208211522 NA 1232000
"1" 10 0.30201780619836 NA -0.0170930930930931 NA 1232001
"2" 50 0.589353353353353 NA 0.0332932932932933 NA 1232001
"3" 100 0.659431431431431 NA 0.0505025025025025 NA 1232001
"4" 500 0.758326326326326 NA 0.0817057057057057 NA 1232001
"5" 5000 0.796196196196196 NA 0.114650650650651 NA 1232001
"6" 20000 0.80444044044044 NA 0.116204204204204 NA 1232001
"1" 10 0.235876758407754 NA 0.00721521521521521 NA 1232002
"2" 50 0.474266266266266 NA 0.017981981981982 NA 1232002
"3" 100 0.537601601601602 NA 0.0217297297297297 NA 1232002
"4" 500 0.743523523523523 NA 0.0347347347347347 NA 1232002
"5" 5000 0.824028028028028 NA 0.0235035035035035 NA 1232002
"6" 20000 0.835923923923924 NA 0.0235755755755756 NA 1232002
"1" 10 0.330912786197028 NA 0.0210690690690691 NA 1232003
"2" 50 0.593845845845846 NA 0.0624584584584585 NA 1232003
"3" 100 0.680348348348348 NA 0.0656976976976977 NA 1232003
"4" 500 0.762566566566567 NA 0.0957637637637637 NA 1232003
"5" 5000 0.780996996996997 NA 0.111119119119119 NA 1232003
"6" 11572 0.776976976976977 NA 0.12215015015015 NA 1232003
"1" 10 0.296529270916076 NA 0.0299339339339339 NA 1232004
"2" 50 0.58227027027027 NA 0.0568328328328328 NA 1232004
"3" 100 0.657473473473473 NA 0.13155955955956 NA 1232004
"4" 500 0.774122122122122 NA 0.121837837837838 NA 1232004
"5" 5000 0.818042042042042 NA 0.16154954954955 NA 1232004
"6" 20000 0.824296296296296 NA 0.163091091091091 NA 1232004
"1" 10 0.402394493996249 NA 0.0211691691691692 NA 1232005
"2" 50 0.567730298028611 NA 0.0742782782782783 NA 1232005
"3" 100 0.622202202202202 NA 0.0945705705705706 NA 1232005
"4" 500 0.755423423423423 NA 0.129993993993994 NA 1232005
"5" 5000 0.808064064064064 NA 0.176624624624625 NA 1232005
"6" 20000 0.815451451451451 NA 0.174702702702703 NA 1232005
"1" 10 0.389429765170934 NA 0.0162162162162162 NA 1232006
"2" 50 0.510990990990991 NA 0.0550750750750751 NA 1232006
"3" 100 0.674546546546546 NA 0.0497017017017017 NA 1232006
"4" 500 0.734346346346346 NA 0.0853533533533533 NA 1232006
"5" 5000 0.79405005005005 NA 0.124636636636637 NA 1232006
"6" 20000 0.807955955955956 NA 0.127139139139139 NA 1232006
"1" 10 0.256643614343937 NA 0.00689489489489489 NA 1232007
"2" 50 0.426694694694695 NA 0.0218858858858859 NA 1232007
"3" 100 0.546650650650651 NA 0.024968968968969 NA 1232007
"4" 500 0.730834834834835 NA 0.038006006006006 NA 1232007
"5" 5000 0.814882882882883 NA 0.0584704704704705 NA 1232007
"6" 20000 0.819139139139139 NA 0.066982982982983 NA 1232007
"1" 10 0.146222007623025 NA 0.0925525525525525 NA 1232008
"2" 50 0.458000458459147 NA 0.194222222222222 NA 1232008
"3" 100 0.664984984984985 NA 0.218538538538539 NA 1232008
"4" 500 0.744704704704705 NA 0.253213213213213 NA 1232008
"5" 5000 0.776444444444444 NA 0.280012012012012 NA 1232008
"6" 10783 0.778118118118118 NA 0.28353953953954 NA 1232008
"1" 10 0.571552108929282 0.0870872160945817 0.0168008008008008 0.0949109109109109 1232009
"2" 50 0.751147147147147 0.264796796796797 0.0179099099099099 0.267891891891892 1232009
"3" 100 0.782662662662663 0.311143143143143 -0.00546146146146146 0.372668668668669 1232009
"4" 500 0.837145145145145 0.561065065065065 -0.0421781781781782 0.568268268268268 1232009
"5" 5000 0.853321321321321 0.677061061061061 -0.0467507507507507 0.680184184184184 1232009
"6" 20000 0.852744744744745 0.685805805805806 -0.0575695695695696 0.695491491491491 1232009
"1" 10 0.596110945537697 0.0654946980237861 0.033799833633484 0.0808608608608608 1232010
"2" 50 0.694945980320151 0.193944271616854 0.0279539819359319 0.216912912912913 1232010
"3" 100 0.740146887034292 0.291111111111111 0.0269249518768422 0.293685685685686 1232010
"4" 500 0.805612418030852 0.451735735735736 0.0162062224286592 0.456648648648649 1232010
"5" 5000 0.834092927020365 0.647207207207207 0.00917918836756052 0.642294294294294 1232010
"6" 20000 0.834353187541146 0.659291291291291 0.0132472605077749 0.650738738738739 1232010
"1" 10 0.423325481512888 0.0582575364690573 0.050014014014014 0.0608008008008008 1232011
"2" 50 0.675399399399399 0.153169169169169 0.0448648648648649 0.191459459459459 1232011
"3" 100 0.739495495495495 0.277225225225225 0.0643923923923924 0.280248248248248 1232011
"4" 500 0.790286286286286 0.468276276276276 0.108096096096096 0.477333333333333 1232011
"5" 5000 0.845357357357357 0.666242242242242 0.115915915915916 0.676864864864865 1232011
"6" 20000 0.84647047047047 0.682594594594594 0.116116116116116 0.701533533533533 1232011
"1" 10 0.419122984529666 0.100456229912874 0.0551972524497298 0.108532532532533 1232012
"2" 50 0.597023620644564 0.188540540540541 0.0340761101863136 0.207315315315315 1232012
"3" 100 0.678693372065778 0.25648048048048 0.0419479899379489 0.262950950950951 1232012
"4" 500 0.801051852905159 0.468064064064064 0.0301041342383877 0.475239239239239 1232012
"5" 5000 0.835978814794027 0.676788788788789 0.0236656893550563 0.675787787787788 1232012
"6" 20000 0.839246085331837 0.694918918918919 0.0240100340440902 0.6996996996997 1232012
"1" 10 0.662981683262397 0.0833232869859248 0.0123743867611541 0.0842242242242242 1232013
"2" 50 0.760787548336265 0.279607607607608 0.137775913689672 0.289917917917918 1232013
"3" 100 0.809115925041371 0.35622022022022 0.055229284513826 0.36818018018018 1232013
"4" 500 0.819694514209134 0.406602602602603 0.0787087874963232 0.491711711711712 1232013
"5" 5000 0.829592422014852 0.497641641641642 0.0805145951097452 0.576244244244244 1232013
"6" 12461 0.833556389946754 0.463867867867868 0.0694795490286124 0.575519519519519 1232013
"1" 10 0.19641038509252 0.478788306963919 0.0383583583583584 0.0497518015533798 1232014
"2" 50 0.563911911911912 0.590200790992078 0.0706586586586587 0.102324426751229 1232014
"3" 100 0.644124124124124 0.64901566468067 0.0869189189189189 0.122348470819351 1232014
"4" 500 0.758222222222222 0.772515287803478 0.130982982982983 0.160875035911027 1232014
"5" 5000 0.80448048048048 0.800002802806009 0.178570570570571 0.20280100380491 1232014
"6" 20000 0.808608608608609 0.802841644486533 0.181681681681682 0.206220426647177 1232014
"1" 10 0.426146492145997 0.393662641175014 0.0163783947731761 0.163333496830409 1232015
"2" 50 0.552106658765701 0.497560057617925 0.0882503385889717 0.214140354494957 1232015
"3" 100 0.671466137604078 0.580539119659069 0.0939920860782113 0.251934186120433 1232015
"4" 500 0.761031792824999 0.670769440209986 0.150156306462844 0.350544895440511 1232015
"5" 5000 0.80778659438138 0.708627335963654 0.189655845501442 0.387726113840148 1232015
"6" 20000 0.811198009207623 0.712939652592602 0.191633825459381 0.39394834229083 1232015
"1" 10 0.329140586653033 0.255839539638562 0.0249149398548071 0.00911311311311311 1232016
"2" 50 0.531970502473242 0.449741741741742 0.0308128436565156 0.0305745745745746 1232016
"3" 100 0.66162828991854 0.520900900900901 0.0517257775033067 0.0448888888888889 1232016
"4" 500 0.740194935130436 0.694466466466466 0.0770951722674783 0.0535375375375375 1232016
"5" 5000 0.803001804807014 0.796944944944945 0.110016126142324 0.0813813813813814 1232016
"6" 20000 0.810913724638769 0.811199199199199 0.111801913715685 0.0804804804804805 1232016
"1" 10 0.272141534787361 0.123631858559926 -0.00442442442442442 0.00556156156156156 1232017
"2" 50 0.396412412412412 0.393593593593594 0.0158958958958959 0.0186026026026026 1232017
"3" 100 0.553281281281281 0.524916916916917 0.0307307307307307 0.00133733733733734 1232017
"4" 500 0.739083083083083 0.704912912912913 0.0326286286286286 0.0285525525525526 1232017
"5" 5000 0.796980980980981 0.793557557557557 0.0371411411411411 0.0106506506506506 1232017
"6" 20000 0.815911911911912 0.812072072072072 0.0365645645645646 0.00964164164164164 1232017
"1" 10 0.478307041894668 0.380043732942351 0.126454454454454 0.0608728728728729 1232018
"2" 50 0.607371371371371 0.712292292292292 0.170442442442442 0.135523523523524 1232018
"3" 100 0.642914914914915 0.686042042042042 0.169037037037037 0.125705705705706 1232018
"4" 500 0.701213213213213 0.73407007007007 0.211611611611612 0.153213213213213 1232018
"5" 5000 0.708828828828829 0.7598998998999 0.239087087087087 0.145065065065065 1232018
"6" 6097 0.711227227227227 0.761005005005005 0.239767767767768 0.145221221221221 1232018
"1" 10 0.243364997876554 0.255301112642547 0.0444164164164164 0.255451451451451 1232019
"2" 50 0.626778778778779 0.419630147936385 0.0740940940940941 0.456472472472472 1232019
"3" 100 0.656736736736737 0.490192152925463 0.0855535535535535 0.496664664664665 1232019
"4" 500 0.773593593593593 0.592195972563148 0.0924644644644644 0.642590590590591 1232019
"5" 5000 0.786502502502502 0.737625625625626 0.110734734734735 0.744468468468468 1232019
"6" 20000 0.795407407407407 0.741725725725726 0.115291291291291 0.747867867867868 1232019
"1" 10 0.349515922226807 0.12450454248909 0.0304584584584585 0.125599725325113 1232020
"2" 50 0.590094094094094 0.34437278339719 0.0837677677677678 0.349371721092989 1232020
"3" 100 0.629533533533533 0.411148793389386 0.0987147147147147 0.432286719005941 1232020
"4" 500 0.741429429429429 0.609698918316153 0.174806806806807 0.610825436262004 1232020
"5" 5000 0.8124004004004 0.672583255839432 0.238758758758759 0.671558229788354 1232020
"6" 20000 0.814850850850851 0.695028418475312 0.234066066066066 0.691618309928585 1232020
"1" 10 0.26989908000295 0.0951977549695948 0.0154474474474474 0.117553553553554 1232021
"2" 50 0.587139139139139 0.304902121732661 0.0265985985985986 0.314026026026026 1232021
"3" 100 0.658306306306306 0.398660254899111 0.0383943943943944 0.400116116116116 1232021
"4" 500 0.744332332332332 0.649598898097194 0.0772972972972973 0.650154154154154 1232021
"5" 5000 0.796760760760761 0.773261261261261 0.105693693693694 0.773473473473473 1232021
"6" 20000 0.805701701701702 0.786026026026026 0.103087087087087 0.786506506506506 1232021
"1" 10 0.209270632144171 0.0920831182304555 0.0474794794794795 0.0932852852852853 1232022
"2" 50 0.504856856856857 0.377099132767209 0.00982982982982983 0.381985985985986 1232022
"3" 100 0.532988988988989 0.397806580287922 0.0240920920920921 0.404748748748749 1232022
"4" 500 0.717477477477477 0.616851318728944 0.0287527527527527 0.618934934934935 1232022
"5" 5000 0.804872872872873 0.762933696630709 0.0355515515515515 0.764536536536536 1232022
"6" 20000 0.815371371371371 0.780908908908909 0.0342982982982983 0.781221221221221 1232022
"1" 10 0.326226793425726 0.240225823072658 0.101309309309309 0.262082082082082 1232023
"2" 50 0.476776776776777 0.429395259834581 0.146970970970971 0.443431431431431 1232023
"3" 100 0.573017017017017 0.513783838978449 0.184512512512512 0.542514514514514 1232023
"4" 500 0.600076076076076 0.676648678627711 0.224552552552553 0.685893893893894 1232023
"5" 5000 0.604984984984985 0.709545545545545 0.237641641641642 0.756276276276276 1232023
"6" 7356 0.602278278278278 0.719463463463463 0.236268268268268 0.759463463463463 1232023
"1" 10 0.44104193918604 0.0854275024102226 -0.0128528528528529 0.127399399399399 1232024
"2" 50 0.672807480288105 0.27281909191114 0.033981981981982 0.269317317317317 1232024
"3" 100 0.72247047047047 0.346474474474474 0.0157277277277277 0.359747747747748 1232024
"4" 500 0.767267267267267 0.537337337337337 -0.00717517517517517 0.571095095095095 1232024
"5" 5000 0.776512512512512 0.665533533533534 -0.0179219219219219 0.668456456456456 1232024
"6" 20000 0.777641641641642 0.693221221221221 -0.0211451451451451 0.693973973973974 1232024
"1" 10 0.45031088382951 0.129359640485741 0.0274474474474474 0.150406406406406 1232025
"2" 50 0.64019439640239 0.18124988370542 0.0498658658658659 0.180544544544545 1232025
"3" 100 0.689025025025025 0.282222222222222 0.0217377377377377 0.287179179179179 1232025
"4" 500 0.745997997997998 0.389249249249249 0.0246806806806807 0.408888888888889 1232025
"5" 5000 0.761905905905906 0.570278278278278 0.0292292292292292 0.570102102102102 1232025
"6" 20000 0.767903903903904 0.582814814814815 0.0301621621621622 0.592848848848849 1232025
"1" 10 0.48848470467272 0.0811792712782451 0.0254774774774775 0.0816536536536536 1232026
"2" 50 0.661065065065065 0.177677677677678 0.0344824824824825 0.194582582582583 1232026
"3" 100 0.694690690690691 0.254590590590591 0.073049049049049 0.261861861861862 1232026
"4" 500 0.731595595595596 0.398346346346346 0.0953473473473473 0.483203203203203 1232026
"5" 5000 0.776856856856857 0.645681681681682 0.124172172172172 0.665661661661662 1232026
"6" 20000 0.779515515515515 0.681001001001001 0.123207207207207 0.699807807807808 1232026
"1" 10 0.464441568448465 0.0705000660961759 0.0193313313313313 0.071987987987988 1232027
"2" 50 0.567523523523523 0.159255255255255 0.0225505505505505 0.160092092092092 1232027
"3" 100 0.670342342342342 0.27786986986987 0.0418338338338338 0.293249249249249 1232027
"4" 500 0.718134134134134 0.542930930930931 0.0387667667667668 0.545305305305305 1232027
"5" 5000 0.750806806806807 0.673469469469469 0.0405725725725726 0.69053053053053 1232027
"6" 20000 0.757089089089089 0.703711711711712 0.0462462462462462 0.715871871871872 1232027
"1" 10 0.577954026143234 0.0849844123253339 0.0847548395944765 0.0547427427427427 1232028
"2" 50 0.731803125964843 0.178427348939655 0.182040222262576 0.273793793793794 1232028
"3" 100 0.713115828945131 0.287175175175175 0.196238434673206 0.323651651651652 1232028
"4" 500 0.774092866960215 0.503391391391391 0.191445637082816 0.522990990990991 1232028
"5" 5000 0.790265055320772 0.415831831831832 0.216446663109881 0.49973973973974 1232028
"6" 11099 0.790981772754924 0.433377377377377 0.21258279537828 0.503831831831832 1232028
"1" 10 0.141285443616817 0.414999528091621 0.074990990990991 0.0126086086086086 1232029
"2" 50 0.529965965965966 0.509201201201201 0.105333333333333 0.119311311311311 1232029
"3" 100 0.569841841841842 0.657545545545545 0.144232232232232 0.114262262262262 1232029
"4" 500 0.67654054054054 0.754314314314314 0.188264264264264 0.167807807807808 1232029
"5" 5000 0.696996996996997 0.775251251251251 0.208948948948949 0.212840840840841 1232029
"6" 20000 0.698374374374374 0.782598598598598 0.209009009009009 0.205877877877878 1232029
"1" 10 0.274495508688054 0.242065761119761 0.0542582582582583 0.100868868868869 1232030
"2" 50 0.515013528542329 0.54976831808668 0.0867867867867868 0.227563563563564 1232030
"3" 100 0.576368368368368 0.598738738738739 0.115479479479479 0.229457457457457 1232030
"4" 500 0.683891891891892 0.661917917917918 0.207563563563564 0.331511511511511 1232030
"5" 5000 0.728788788788789 0.704136136136136 0.23961961961962 0.377457457457457 1232030
"6" 20000 0.738222222222222 0.706598598598599 0.239435435435435 0.381553553553554 1232030
"1" 10 0.352857024786652 0.200620366846515 0.00118118118118118 0.0123443443443443 1232031
"2" 50 0.557705705705706 0.453437437437437 0.00617017017017017 0.0133013013013013 1232031
"3" 100 0.627239239239239 0.541441441441441 0.0244324324324324 0.00872072072072072 1232031
"4" 500 0.69829029029029 0.711415415415415 0.0262342342342342 0.0182742742742743 1232031
"5" 5000 0.729685685685686 0.796748748748749 0.0587627627627628 -0.0376136136136136 1232031
"6" 20000 0.735487487487487 0.802574574574574 0.0574374374374374 -0.0406646646646647 1232031
"1" 10 0.150161391511166 0.318247965537202 0.0152853005858941 0.031003003003003 1232032
"2" 50 0.396643039682921 0.456476476476476 0.000342342685027884 0.00407207207207207 1232032
"3" 100 0.507005512518285 0.491091091091091 0.0260200460661252 0.0216096096096096 1232032
"4" 500 0.62790653444129 0.704880880880881 0.0174274448723259 0.0224824824824825 1232032
"5" 5000 0.707658366024745 0.785505505505505 0.0206146352498955 0.0134254254254254 1232032
"6" 20000 0.720423143567071 0.79817017017017 0.0144684829514416 0.0104424424424424 1232032
"1" 10 0.269433356051648 0.312815415832694 0.0176096096096096 0.0387247634882711 1232033
"2" 50 0.508424424424424 0.61879741621394 0.139467467467467 0.0643424067491881 1232033
"3" 100 0.594886886886887 0.658525183709223 0.140844844844845 0.121491613104779 1232033
"4" 500 0.657901901901902 0.728343071414851 0.201469469469469 0.16973190163362 1232033
"5" 5000 0.713353353353353 0.75873749623411 0.238258258258258 0.196798995794889 1232033
"6" 8943 0.714314314314314 0.756587343931654 0.239459459459459 0.196971168139406 1232033
"1" 10 0.329762215353665 0.221615526217068 0.0333954288242698 0.236610847458424 1232034
"2" 50 0.494875865617349 0.43861675742364 0.129047176223464 0.456250706957893 1232034
"3" 100 0.613660273934516 0.517320872835713 0.141103244347663 0.513479993473724 1232034
"4" 500 0.648070718789833 0.655957269183722 0.201755957713772 0.659726386112829 1232034
"5" 5000 0.68632100732868 0.760343103446931 0.224098322420855 0.757256013269662 1232034
"6" 20000 0.688607295903544 0.765804570375329 0.23006829836678 0.764487251739374 1232034
"1" 10 0.267673058223192 0.186527447236397 0.0498458458458458 0.185253253253253 1232035
"2" 50 0.508384384384384 0.337221267947467 0.0382902902902903 0.348720720720721 1232035
"3" 100 0.578346346346346 0.50196996996997 0.0898338338338338 0.500928928928929 1232035
"4" 500 0.667607607607608 0.568146714861861 0.140312312312312 0.568124124124124 1232035
"5" 5000 0.708268268268268 0.660996996996997 0.16619019019019 0.661541541541541 1232035
"6" 20000 0.709369369369369 0.670314314314314 0.159127127127127 0.670818818818819 1232035
"1" 10 0.342653777983126 0.126002565427979 0.015827859515266 0.137041041041041 1232036
"2" 50 0.53407113928263 0.326697310899852 0.0249449948849246 0.349065065065065 1232036
"3" 100 0.585110280502235 0.40177138734612 0.0277638193470413 0.405417417417417 1232036
"4" 500 0.66930664525989 0.628837982179959 0.0409810630252333 0.646486486486486 1232036
"5" 5000 0.702587993170564 0.758506506506506 0.0560241361845691 0.759163163163163 1232036
"6" 20000 0.714191620004675 0.778442442442442 0.0583024190239788 0.77819019019019 1232036
"1" 10 0.320012133070354 0.120097121979722 0.00144944944944945 0.122234234234234 1232037
"2" 50 0.34986986986987 0.320974109736619 0.0132732732732733 0.319135135135135 1232037
"3" 100 0.456328328328328 0.403210452222207 0.0225185185185185 0.404768768768769 1232037
"4" 500 0.633681681681682 0.641564055019138 0.013961961961962 0.64198998998999 1232037
"5" 5000 0.7078998998999 0.756696696696697 0.0255895895895896 0.756720720720721 1232037
"6" 20000 0.713777777777778 0.773113113113113 0.0283763763763764 0.772072072072072 1232037
"1" 10 0.313115582643091 0.198254900837952 0.0386706706706707 0.178382382382382 1232038
"2" 50 0.488504504504504 0.403071893406546 0.138146146146146 0.393309309309309 1232038
"3" 100 0.539931931931932 0.472278751030017 0.137917917917918 0.47360960960961 1232038
"4" 500 0.62395995995996 0.693560253814415 0.178222222222222 0.673501501501501 1232038
"5" 5000 0.622114114114114 0.723723723723724 0.197673673673674 0.714606606606607 1232038
"6" 15858 0.625613613613614 0.725593593593594 0.198374374374374 0.72012012012012 1232038
"1" 10 0.542375490285122 0.0921111845421467 0.00727127127127127 0.0971131131131131 1232039
"2" 50 0.746282282282282 0.169333333333333 0.00822422422422422 0.206274274274274 1232039
"3" 100 0.76257057057057 0.345753753753754 -0.0161401401401401 0.375487487487487 1232039
"4" 500 0.822442442442442 0.530078078078078 -0.0618618618618619 0.556880880880881 1232039
"5" 5000 0.83419019019019 0.614354354354354 -0.0647647647647648 0.648952952952953 1232039
"6" 20000 0.836704704704705 0.651655655655656 -0.0707347347347347 0.667379379379379 1232039
"1" 10 0.461962079773763 0.104398825206408 0.0367127127127127 0.114742742742743 1232040
"2" 50 0.675008408497387 0.194684241721892 0.0666106106106106 0.216428428428428 1232040
"3" 100 0.739507507507507 0.299071071071071 0.0576136136136136 0.315591591591592 1232040
"4" 500 0.782486486486486 0.48806006006006 0.0572732732732733 0.491479479479479 1232040
"5" 5000 0.814154154154154 0.653065065065065 0.0618178178178178 0.651223223223223 1232040
"6" 20000 0.820116116116116 0.668124124124124 0.0532252252252252 0.667099099099099 1232040
"1" 10 0.444899260515112 0.0776310781809889 0.0372592965558711 0.0781301301301301 1232041
"2" 50 0.681556237794373 0.184656656656657 0.0604465069534907 0.187327327327327 1232041
"3" 100 0.708327035362753 0.246478478478478 0.0869450319770525 0.255343343343343 1232041
"4" 500 0.780607387995774 0.468512512512512 0.103893997891942 0.485201201201201 1232041
"5" 5000 0.815614430044883 0.609465465465465 0.122372494867424 0.653925925925926 1232041
"6" 20000 0.82297379677098 0.653005005005005 0.123669793463319 0.684176176176176 1232041
"1" 10 0.445068418181397 0.0561417553201088 0.0450650650650651 0.0675995995995996 1232042
"2" 50 0.600012012012012 0.16757957957958 0.0297817817817818 0.16765965965966 1232042
"3" 100 0.678098098098098 0.237373373373373 0.020048048048048 0.235811811811812 1232042
"4" 500 0.791559559559559 0.467163163163163 0.0272352352352352 0.488724724724725 1232042
"5" 5000 0.825733733733734 0.661397397397397 0.0129089089089089 0.660724724724725 1232042
"6" 20000 0.828840840840841 0.689697697697698 0.00989389389389389 0.692700700700701 1232042
"1" 10 0.460109626327144 0.0714545168079742 0.0424044468513194 0.0835755755755756 1232043
"2" 50 0.658866843444304 0.25514365394176 0.0782843626470489 0.262338338338338 1232043
"3" 100 0.719446165612138 0.316676676676677 0.159866025891998 0.347251251251251 1232043
"4" 500 0.74818293111442 0.514466466466466 0.256931188119436 0.557065065065065 1232043
"5" 5000 0.796571367939706 0.581113113113113 0.305840145986285 0.656588588588588 1232043
"6" 12426 0.800695496192089 0.59587987987988 0.313587901489548 0.664192192192192 1232043
"1" 10 0.371851493891683 0.440811975223105 0.0606507113621038 0.0122322322322322 1232044
"2" 50 0.512266779046082 0.615339339339339 0.0452232684917829 0.0335895895895896 1232044
"3" 100 0.643774418192933 0.678978978978979 0.138440579019668 0.117449449449449 1232044
"4" 500 0.76317393711143 0.737493493493493 0.191661853515465 0.174454454454454 1232044
"5" 5000 0.797668466135 0.783415415415415 0.243725969695787 0.241453453453453 1232044
"6" 20000 0.799314113427941 0.786418418418418 0.253231484716328 0.240292292292292 1232044
"1" 10 0.285787283029836 0.126162774292654 0.0267987987987988 0.137321321321321 1232045
"2" 50 0.564592592592593 0.45654054054054 0.0763363363363363 0.171223223223223 1232045
"3" 100 0.65855055055055 0.558494494494494 0.101257257257257 0.248668668668669 1232045
"4" 500 0.756844844844845 0.629977977977978 0.129913913913914 0.3477997997998 1232045
"5" 5000 0.79197997997998 0.675351351351351 0.15447047047047 0.384856856856857 1232045
"6" 20000 0.799683683683684 0.673545545545545 0.162882882882883 0.393885885885886 1232045
"1" 10 0.348844481493403 0.143526349746864 -0.0107907907907908 0.0225905905905906 1232046
"2" 50 0.488612612612613 0.386134134134134 0.031995995995996 0.0458018018018018 1232046
"3" 100 0.645237237237237 0.603019019019019 0.0422062062062062 0.0654734734734735 1232046
"4" 500 0.731359359359359 0.712724724724725 0.0829509509509509 0.112036036036036 1232046
"5" 5000 0.786870870870871 0.782626626626627 0.108196196196196 0.12156956956957 1232046
"6" 20000 0.79051051051051 0.797461461461461 0.114154154154154 0.123255255255255 1232046
