"nloci" "Random_cor_RDAtemppredict_tempphen" "Random_cor_RDAsalpredict_salphen" "Random_cor_RDAtemppredict_tempphen_structcorr" "Random_cor_RDAsalpredict_salphen_structcorr" seed
"5" 5000 0.690437127565038 0.674541215757311 0.145515661176911 0.693171865037249 1232743
"6" 12461 0.692230923154424 0.676230907138384 0.1515737252991 0.702232935168455 1232743
"1" 10 0.434676926368579 NA 0.025311133600897 NA 1232744
"2" 50 0.791492481994448 NA 0.0110718690723747 NA 1232744
"3" 100 0.808094279164092 NA -0.0113401566773834 NA 1232744
"4" 500 0.866757165930923 NA -0.0219755578550424 NA 1232744
"5" 5000 0.875074081686194 NA -0.0284905419348809 NA 1232744
"6" 20000 0.877244408281936 NA -0.0196971153587743 NA 1232744
"1" 10 0.532433422287252 NA 0.0134286866498529 NA 1232745
"2" 50 0.71740945267672 NA 0.0538830560113166 NA 1232745
"3" 100 0.753954032729521 NA 0.0501802489494056 NA 1232745
"4" 500 0.85091227608768 NA 0.0134928045210548 NA 1232745
"5" 5000 0.869430318764186 NA 0.0170273021710609 NA 1232745
"6" 20000 0.875361221850363 NA 0.0132603772379479 NA 1232745
"1" 10 0.520633888677776 NA 0.0442103429742023 NA 1232746
"2" 50 0.743491722200716 NA 0.0715817965422543 NA 1232746
"3" 100 0.720672834856607 NA 0.082576824555401 NA 1232746
"4" 500 0.834422926198736 NA 0.130568960668138 NA 1232746
"5" 5000 0.867095696987985 NA 0.142556984656252 NA 1232746
"6" 20000 0.873486106568823 NA 0.142160587069471 NA 1232746
"1" 10 0.545940605577151 NA 0.0546951326955091 NA 1232747
"2" 50 0.67740682610241 NA 0.0294616973919148 NA 1232747
"3" 100 0.73709499177532 NA 0.0390954081726904 NA 1232747
"4" 500 0.830485129036671 NA 0.0496019988163958 NA 1232747
"5" 5000 0.864411326644947 NA 0.058671140511515 NA 1232747
"6" 20000 0.874905905180447 NA 0.0551876291319328 NA 1232747
"1" 10 0.641223915900665 NA 0.0357338139193404 NA 1232748
"2" 50 0.742741305797532 NA 0.0835312223184895 NA 1232748
"3" 100 0.787384538387475 NA 0.139105129568221 NA 1232748
"4" 500 0.803057791225506 NA 0.194466586076159 NA 1232748
"5" 5000 0.834059565509221 NA 0.208183688687857 NA 1232748
"6" 11919 0.832680639939839 NA 0.208644666712505 NA 1232748
"1" 10 0.358613749512803 NA 0.0217160852618525 NA 1232749
"2" 50 0.5485518773386 NA 0.0453280986829171 NA 1232749
"3" 100 0.619624157858169 NA 0.0761033971659259 NA 1232749
"4" 500 0.784155486242935 NA 0.16750034787802 NA 1232749
"5" 5000 0.837197429907314 NA 0.205855354925736 NA 1232749
"6" 20000 0.835387589299154 NA 0.205983485234278 NA 1232749
"1" 10 0.369191822627776 NA 0.0363146414747202 NA 1232750
"2" 50 0.557140154438415 NA 0.0669015036198647 NA 1232750
"3" 100 0.650710566988472 NA 0.0661567521656172 NA 1232750
"4" 500 0.762018877077864 NA 0.141989267176337 NA 1232750
"5" 5000 0.823548960934971 NA 0.181733368976665 NA 1232750
"6" 20000 0.827112556603144 NA 0.190462176343652 NA 1232750
"1" 10 0.333433906757606 NA 0.0115635635635636 NA 1232751
"2" 50 0.568128128128128 NA 0.0461301301301301 NA 1232751
"3" 100 0.65991991991992 NA 0.0582782782782783 NA 1232751
"4" 500 0.754758758758759 NA 0.0957517517517517 NA 1232751
"5" 5000 0.827283283283283 NA 0.113305305305305 NA 1232751
"6" 20000 0.836568568568568 NA 0.114670670670671 NA 1232751
"1" 10 0.22869902731423 NA 0.00872072072072072 NA 1232752
"2" 50 0.474466466466466 NA 0.0166086086086086 NA 1232752
"3" 100 0.581873873873874 NA 0.0217657657657658 NA 1232752
"4" 500 0.767763763763764 NA 0.0372092092092092 NA 1232752
"5" 5000 0.839863863863864 NA 0.0626906906906907 NA 1232752
"6" 20000 0.847183183183183 NA 0.0665105105105105 NA 1232752
"1" 10 0.356327392648487 NA 0.02323458060138 NA 1232753
"2" 50 0.659473059687657 NA 0.108712368077501 NA 1232753
"3" 100 0.686441983097218 NA 0.143544216073159 NA 1232753
"4" 500 0.725838366625531 NA 0.161384625686938 NA 1232753
"5" 5000 0.731677046135495 NA 0.183962454957979 NA 1232753
"6" 6831 0.733731396333445 NA 0.187053991708111 NA 1232753
"1" 10 0.221353350450236 NA 0.00922122122122122 NA 1232754
"2" 50 0.561773773773774 NA 0.049013013013013 NA 1232754
"3" 100 0.68623023023023 NA 0.0834194194194194 NA 1232754
"4" 500 0.774434434434434 NA 0.148336336336336 NA 1232754
"5" 5000 0.829685685685686 NA 0.195871871871872 NA 1232754
"6" 20000 0.83177977977978 NA 0.20834034034034 NA 1232754
"1" 10 0.385062945871461 NA 0.0359525277728238 NA 1232755
"2" 50 0.546122860896646 NA 0.0540989645549195 NA 1232755
"3" 100 0.65311556549823 NA 0.101374997009951 NA 1232755
"4" 500 0.759123269338915 NA 0.127077110360409 NA 1232755
"5" 5000 0.808361295179478 NA 0.175698509708376 NA 1232755
"6" 20000 0.82055768671484 NA 0.17917404084846 NA 1232755
"1" 10 0.364855447645775 NA 0.0131271402674143 NA 1232756
"2" 50 0.628210839050204 NA 0.0354775129905213 NA 1232756
"3" 100 0.655842498341168 NA 0.0389850240090526 NA 1232756
"4" 500 0.758096854952187 NA 0.0862122985108525 NA 1232756
"5" 5000 0.808699508208121 NA 0.121175296471829 NA 1232756
"6" 20000 0.820627448075935 NA 0.1268609878489 NA 1232756
"1" 10 0.214334099299473 NA 0.0162602602602603 NA 1232757
"2" 50 0.543163163163163 NA 0.0314354354354354 NA 1232757
"3" 100 0.620296296296296 NA 0.0151831831831832 NA 1232757
"4" 500 0.756104104104104 NA 0.0121721721721722 NA 1232757
"5" 5000 0.8282002002002 NA 0.0225385385385385 NA 1232757
"6" 20000 0.843483483483483 NA 0.0157397397397397 NA 1232757
"1" 10 0.40608775931554 NA 0.0658579897058171 NA 1232758
"2" 50 0.603340547229532 NA 0.121806049662005 NA 1232758
"3" 100 0.662423748597421 NA 0.117890125906394 NA 1232758
"4" 500 0.740429910772076 NA 0.132580846007965 NA 1232758
"5" 5000 0.774452000906459 NA 0.129541800884746 NA 1232758
"6" 10396 0.774031579644353 NA 0.12676702055485 NA 1232758
"1" 10 0.671842713666388 0.0937952824142556 0.0613185525981545 0.0892695012667237 1232759
"2" 50 0.759111281418578 0.2766095248495 0.0152629243026786 0.311769563900526 1232759
"3" 100 0.77060010809889 0.339994494463182 -0.0117958106974428 0.371662954644775 1232759
"4" 500 0.849376621043779 0.463116694756998 -0.0299740799471166 0.500406917246715 1232759
"5" 5000 0.857903954852953 0.592485297615397 -0.03250619648057 0.634840711928318 1232759
"6" 20000 0.85844970421674 0.623841437668761 -0.0435174924675689 0.645591731726975 1232759
"1" 10 0.359617626956246 0.0699366382789629 0.0792063722296392 0.0779346624233926 1232760
"2" 50 0.703518867754756 0.111099212501736 0.0480820637374882 0.148419614391897 1232760
"3" 100 0.742177002094342 0.240494912381771 0.090327066399042 0.25279163950188 1232760
"4" 500 0.812518500735281 0.45343530581954 0.122875048324348 0.480775603043931 1232760
"5" 5000 0.842888863860015 0.538042874705213 0.127655382781588 0.636612894736381 1232760
"6" 20000 0.845792355594111 0.56145510637935 0.129327697772083 0.648473170128684 1232760
"1" 10 0.565693866723238 0.062462153498435 0.0276199124604346 0.0673414087501926 1232761
"2" 50 0.641604860276083 0.158140298438816 0.0774138394550709 0.197095292387779 1232761
"3" 100 0.728350806434893 0.207990198188491 0.0963543520955719 0.24272096368477 1232761
"4" 500 0.807985050595917 0.501536037573862 0.119547470322587 0.530436967404638 1232761
"5" 5000 0.857530708714505 0.636010646657623 0.143965915583005 0.671065736802876 1232761
"6" 20000 0.861971518126411 0.673356029385752 0.146216352814286 0.699157857015222 1232761
"1" 10 0.403427310902235 0.0749061023311086 0.00141350397112321 0.0854195049244721 1232762
"2" 50 0.635380045671239 0.16864281145435 0.0244099722605301 0.196835031866997 1232762
"3" 100 0.742093589100229 0.373523897421506 0.0560556433194161 0.374288662951802 1232762
"4" 500 0.817097393301671 0.438765203969393 0.0365548944826737 0.445395841237301 1232762
"5" 5000 0.859730755286229 0.639301941243505 0.0418605397000626 0.653524177702207 1232762
"6" 20000 0.863102342662109 0.682120802924068 0.0420647569876753 0.693223917141406 1232762
"1" 10 0.646074843161069 0.138287108096402 0.062872967012397 0.14222203569508 1232763
"2" 50 0.760254354765876 0.234899342840508 0.090516394028237 0.307554776789305 1232763
"3" 100 0.753357524105647 0.339280691868129 0.110437454581403 0.345527369581491 1232763
"4" 500 0.815937946877372 0.522420468726021 0.128354787458733 0.5675967622915 1232763
"5" 5000 0.828717721993857 0.536447463616986 0.146348261987745 0.633339040944046 1232763
"6" 11470 0.828974199136364 0.544371934895668 0.147742856450127 0.641639914597763 1232763
"1" 10 0.378973639967929 0.310266831514579 0.0180909231247487 0.0173721191363365 1232764
"2" 50 0.514870555145986 0.528713448616213 0.06317408015475 0.0775428772927796 1232764
"3" 100 0.606930850312232 0.631676839528223 0.0746460798786113 0.122858141154926 1232764
"4" 500 0.768427776267824 0.747689841196329 0.0970094720104664 0.174359857492729 1232764
"5" 5000 0.809610853810551 0.785993792252729 0.113374589941154 0.210589645194832 1232764
"6" 20000 0.811424751149088 0.79260068324615 0.118335779350531 0.212571712492858 1232764
"1" 10 0.448806570588055 0.367553060973243 0.0689946514649978 0.0986745986985485 1232765
"2" 50 0.590396869465909 0.488993997884803 0.0525012839257896 0.212069276561585 1232765
"3" 100 0.634157769022394 0.623354296612961 0.0964275383334404 0.283859202783387 1232765
"4" 500 0.748942637650445 0.656643705575155 0.123564113184912 0.371895289846322 1232765
"5" 5000 0.788155929301687 0.710561252686223 0.15154958192284 0.410219566702328 1232765
"6" 20000 0.794454561770532 0.708626613710319 0.151557590355732 0.418923439362037 1232765
"1" 10 0.291538951620886 0.164201591000381 -0.0133458797256024 0.017506592034424 1232766
"2" 50 0.519900697141381 0.424827167269026 0.0409545928093195 0.0582578699699988 1232766
"3" 100 0.596520381674655 0.55361594119473 0.0499079042603987 0.0613371401608662 1232766
"4" 500 0.748342276566927 0.725930940055061 0.0965924562318355 0.0844256602135855 1232766
"5" 5000 0.791759430441726 0.792898059264509 0.113037559152042 0.134819178226675 1232766
"6" 20000 0.801289341556918 0.808322439986513 0.119988788436064 0.147608760787962 1232766
"1" 10 0.243513003138837 0.274875134311052 -0.00291493825785729 0.0205326969591926 1232767
"2" 50 0.369320274848878 0.412343642404752 0.0118519467627165 0.0166607940809673 1232767
"3" 100 0.540436760271665 0.605045886272744 0.0228870701674619 0.0349151945171917 1232767
"4" 500 0.714324038653844 0.723397184385032 0.0389152265496085 0.0155476720539284 1232767
"5" 5000 0.813151656896198 0.793832182865757 0.0377260278372684 0.0244646603784451 1232767
"6" 20000 0.823357944834767 0.804326761401257 0.0337019715884407 0.0241523455651033 1232767
"1" 10 0.404932864379452 0.312927215284606 -0.0771149284909134 0.0150081387001895 1232768
"2" 50 0.475329164737426 0.439037641519851 0.0745361034185869 0.0511214098551899 1232768
"3" 100 0.580593872352084 0.543390028472341 0.0720942784282278 0.0632513028177346 1232768
"4" 500 0.655585686355503 0.668464060011018 0.0879258467238072 0.117355112048953 1232768
"5" 5000 0.739393471791939 0.689663331331291 0.07692957543884 0.159353063772638 1232768
"6" 5309 0.739300795265902 0.689366894052814 0.0806124599952562 0.158708112396493 1232768
"1" 10 0.313336476229738 0.133275848415361 0.0366358751803433 0.144153595138305 1232769
"2" 50 0.563454033728179 0.375684070701596 0.113772042609296 0.374422166406811 1232769
"3" 100 0.648807593720947 0.515990182080794 0.142629026437197 0.524145386866969 1232769
"4" 500 0.760307038727921 0.64058162805193 0.204864161834007 0.6327710988415 1232769
"5" 5000 0.802555328956114 0.734245588080711 0.210714849229589 0.728427712025604 1232769
"6" 20000 0.801329928310632 0.748831068240349 0.216369312338803 0.742485910807077 1232769
"1" 10 0.196462756737964 0.229723852805526 0.0233298197511154 0.243532698644326 1232770
"2" 50 0.585840142915226 0.41374526140428 0.0803400271854895 0.422946444784342 1232770
"3" 100 0.613324204147811 0.403055100951876 0.0802359208929418 0.412127485177345 1232770
"4" 500 0.741262829512548 0.587040672250645 0.185102990193845 0.590199872520786 1232770
"5" 5000 0.78069108577089 0.668631323587351 0.221063706092715 0.671786519801382 1232770
"6" 20000 0.786372886891088 0.675898685425507 0.222945627534923 0.679202031715579 1232770
"1" 10 0.47618420327924 0.0915344940242665 -0.0136376376376376 0.105387492880426 1232771
"2" 50 0.583447447447447 0.247923625924043 0.0279079079079079 0.249619869489484 1232771
"3" 100 0.660600600600601 0.402613041801584 0.041053053053053 0.405620025645875 1232771
"4" 500 0.736836836836837 0.612704380611802 0.0691611611611612 0.635654289944553 1232771
"5" 5000 0.80016016016016 0.766365131497012 0.0731571571571571 0.76857934792766 1232771
"6" 20000 0.810798798798799 0.787318105423923 0.0806286286286286 0.790621412033842 1232771
"1" 10 0.234734899019349 0.135280679697712 -0.0061701825229003 0.135734684830954 1232772
"2" 50 0.404345153844962 0.405575337067517 0.019827867523298 0.454928112620566 1232772
"3" 100 0.569318457095149 0.332778432349785 0.0154514823853811 0.332540868662899 1232772
"4" 500 0.719484923895183 0.605536986827286 0.0263183710078025 0.608206463924088 1232772
"5" 5000 0.793050636739601 0.755113154072911 0.0105105315526368 0.760543867693419 1232772
"6" 20000 0.811725348801124 0.779094548229174 0.0085525696748313 0.783262745604033 1232772
"1" 10 0.297304383558049 0.146187486616523 0.0463832020344563 0.137154149189355 1232773
"2" 50 0.497012078229863 0.380092418608118 0.171318504177428 0.365057676092831 1232773
"3" 100 0.577504403797968 0.407904339529209 0.197496530656965 0.435735959060243 1232773
"4" 500 0.659602571284123 0.536911368316078 0.253560837022809 0.600100706623914 1232773
"5" 5000 0.675460760799033 0.620248502200442 0.281236581400977 0.655134547262071 1232773
"6" 12552 0.671424130740692 0.620329967603539 0.284444260643766 0.659094709397631 1232773
"1" 10 0.545854988968272 0.084740684739863 -0.0275362522040782 0.116633099632965 1232774
"2" 50 0.595959454602063 0.263932988722791 -0.0266673607211227 0.288329482803043 1232774
"3" 100 0.711966477847163 0.271236321268726 -0.0413023762520091 0.290495657642599 1232774
"4" 500 0.717436089670745 0.582628959479984 -0.0493186009012114 0.597147536131058 1232774
"5" 5000 0.725168022636584 0.661183828569178 -0.0660597773539163 0.661864511975323 1232774
"6" 20000 0.724467303698716 0.675077778094613 -0.0638455055102555 0.675582284619168 1232774
"1" 10 0.425159115879087 0.0462944734041056 0.00928740052396303 0.044582544219366 1232775
"2" 50 0.649206852656962 0.194654918238982 0.0441692421812633 0.210423682528463 1232775
"3" 100 0.670467780966112 0.248807755537879 0.115227071470515 0.254986205845988 1232775
"4" 500 0.722722430506029 0.423778425086436 0.148293903448197 0.437392638338264 1232775
"5" 5000 0.743585025211928 0.577446855076252 0.154876819350212 0.584758488428557 1232775
"6" 20000 0.745111556531872 0.606288966268285 0.155497849152289 0.614433469137172 1232775
"1" 10 0.391522548641481 0.0748353929699763 0.0223508319120998 0.0771334419763619 1232776
"2" 50 0.630382358688293 0.118462936789485 0.0277408202223544 0.170483165099125 1232776
"3" 100 0.672545201867097 0.235916860529861 0.0564567237682951 0.238103055469598 1232776
"4" 500 0.718988800992159 0.406612238690902 0.080663617776831 0.438412165817992 1232776
"5" 5000 0.753979676070172 0.67095363745738 0.108746818385907 0.678665380047002 1232776
"6" 20000 0.757223279733847 0.672919611295129 0.112555049353999 0.684951691503755 1232776
"1" 10 0.208309592000481 0.0754578603564986 0.0102163082554439 0.075676281694372 1232777
"2" 50 0.578429635525695 0.165466790530155 0.0134115322365704 0.173034418699592 1232777
"3" 100 0.633549251220166 0.263017121266662 0.0319502377912266 0.266100229039395 1232777
"4" 500 0.702354675896454 0.431186636143044 0.0431895782862418 0.446073642245672 1232777
"5" 5000 0.733281881448109 0.683128593644275 0.015765907801611 0.683420888277275 1232777
"6" 20000 0.733858463219139 0.701427038477253 0.0173274834314848 0.710195877467236 1232777
"1" 10 0.531385893888457 0.12986636300013 0.00840409348624801 0.137147554252518 1232778
"2" 50 0.597836013142893 0.252683444727137 0.024487409874512 0.302086682810973 1232778
"3" 100 0.653859298241355 0.431368168186583 0.0180556852431495 0.454221421247497 1232778
"4" 500 0.697928225914776 0.393539746321822 0.0576752691647371 0.457850066055276 1232778
"5" 5000 0.721580632933971 0.449367207663581 0.0319243417801411 0.517690664369877 1232778
"6" 13747 0.720763651723013 0.429698030344592 0.0424289580367189 0.506944909381719 1232778
"1" 10 0.244197389415237 0.493552000624993 0.0187309557285473 0.0236827617210906 1232779
"2" 50 0.48684869091029 0.475977859007241 0.0609857175505566 0.0891967931308034 1232779
"3" 100 0.562228975763995 0.645413322514353 0.0910361285686727 0.13224944298935 1232779
"4" 500 0.624287779277623 0.743556224824209 0.152033858275532 0.194331596347833 1232779
"5" 5000 0.654270121410022 0.789824508376032 0.160254177238916 0.221914765562387 1232779
"6" 20000 0.654798656287356 0.792803875085618 0.169239270153593 0.218851303824707 1232779
"1" 10 0.305864551500607 0.361865710197963 0.0401141542684428 0.0560820677376064 1232780
"2" 50 0.484885855627339 0.470581186407755 0.0961582544127152 0.146858719426437 1232780
"3" 100 0.565752318070672 0.609741542677331 0.0985726712439645 0.285753204487851 1232780
"4" 500 0.59380840221091 0.683167898530467 0.198921120041261 0.315167002414291 1232780
"5" 5000 0.646553199753277 0.710254706179775 0.240250490741352 0.38040683825631 1232780
"6" 20000 0.649011660672658 0.706754207897135 0.239962202164487 0.383462765246761 1232780
"1" 10 0.236413305231949 0.292422149291677 0.0103885235752605 -0.00597218121121536 1232781
"2" 50 0.530587485167355 0.508272061895701 0.0289313074168605 0.0286396420470787 1232781
"3" 100 0.591168854099207 0.562356038845004 0.031473883046188 0.0359952551111099 1232781
"4" 500 0.64600440251439 0.717432543122014 0.0504290846670333 0.0422457243506052 1232781
"5" 5000 0.684435333050273 0.797711632028254 0.0518705448663371 0.0153939327298139 1232781
"6" 20000 0.687570508983759 0.808823132437991 0.0574762234191853 -0.00483900837663678 1232781
"1" 10 0.190840087451673 0.308320417511742 -0.0014974974974975 0.00386870443495192 1232782
"2" 50 0.42032032032032 0.456903605455858 0.0105545545545546 -0.000528642842043119 1232782
"3" 100 0.49041041041041 0.565655850726168 0.0143943943943944 0.0183623290209674 1232782
"4" 500 0.565665665665666 0.702738546485971 0.0153713713713714 0.00197039604761526 1232782
"5" 5000 0.634642642642643 0.793969485438563 0.0150710710710711 -0.00218665902845108 1232782
"6" 20000 0.640524524524524 0.804790644220385 0.0138898898898899 -0.00357634892382201 1232782
"1" 10 0.263721736075952 0.329674557984104 0.0970763006705061 0.0748762894093959 1232783
"2" 50 0.496059395774916 0.561286857009466 0.158964820441962 0.149474272959287 1232783
"3" 100 0.492879258271775 0.567365537509156 0.151783477188647 0.155104460563084 1232783
"4" 500 0.530968814512167 0.684722513401402 0.276069178523623 0.205623981764728 1232783
"5" 5000 0.544902943445956 0.687477541190459 0.305487453033158 0.241183061367661 1232783
"6" 9895 0.549208545229176 0.684137870876399 0.301354075321267 0.243625745889935 1232783
"1" 10 0.34572641873665 0.221171097084762 0.0506049591951506 0.233345780826454 1232784
"2" 50 0.458635846308481 0.371407349345123 0.0651876439590655 0.393598694220615 1232784
"3" 100 0.566320284540421 0.464224148629989 0.0335878229385228 0.47294831270684 1232784
"4" 500 0.618032358600268 0.625599649526621 0.0878024170361087 0.645934965845965 1232784
"5" 5000 0.642040534834324 0.739612043705611 0.0913620015377892 0.747804883805672 1232784
"6" 20000 0.646981510396837 0.751264616868454 0.0891117355198539 0.763449764681009 1232784
"1" 10 0.335869805053301 0.156842726745013 0.00887515028421193 0.160472793739648 1232785
"2" 50 0.462462799368592 0.442715814827526 0.0744507587681004 0.462111035258254 1232785
"3" 100 0.515617601995667 0.554912797189269 0.0926295010601474 0.567348483181284 1232785
"4" 500 0.607007825359914 0.618738594810905 0.151718421765816 0.628697955352522 1232785
"5" 5000 0.636742481805011 0.667048382480581 0.167899104057042 0.685635006277663 1232785
"6" 20000 0.644706692910492 0.678611969194491 0.17264800017122 0.693550938041306 1232785
"1" 10 0.271509501199206 0.1117292979458 0.00222223112006234 0.121153153153153 1232786
"2" 50 0.470051932143636 0.31394528239761 0.00393995571556998 0.321857857857858 1232786
"3" 100 0.582108436875284 0.396545338429901 0.0153394007584844 0.401457457457457 1232786
"4" 500 0.642581151481233 0.591572304902291 0.0343665039702614 0.600788788788789 1232786
"5" 5000 0.677688399158182 0.757117117117117 0.0415817480754007 0.756568568568568 1232786
"6" 20000 0.676579285608169 0.772021565610287 0.0397799390591339 0.773065065065065 1232786
"1" 10 0.263525706091305 0.0868124667608136 0.0370930930930931 0.0882367661883754 1232787
"2" 50 0.322234234234234 0.307069060958905 0.00834434434434434 0.310452315034518 1232787
"3" 100 0.449585585585586 0.394389516580493 0.0200680680680681 0.407113556244918 1232787
"4" 500 0.605673673673674 0.619516472609351 0.0363483483483483 0.625180932028886 1232787
"5" 5000 0.665109109109109 0.762130703501455 0.0445645645645646 0.765025615783262 1232787
"6" 20000 0.673321321321321 0.77806673514958 0.044972972972973 0.777261925511069 1232787
"1" 10 0.340813830095211 0.272724408468017 0.0893544136915048 0.34808298859362 1232788
"2" 50 0.424131639363806 0.484291253087791 0.15916574033103 0.496975089015253 1232788
"3" 100 0.574758165856429 0.623972966251081 0.235628243610928 0.625019652393907 1232788
"4" 500 0.556942943175504 0.676240185419199 0.233529979577482 0.67089144202651 1232788
"5" 5000 0.580035860505442 0.672164879748305 0.263558380315683 0.736237217951853 1232788
"6" 9489 0.581469407306919 0.689148053893383 0.260551135489121 0.745727933048254 1232788
"1" 10 0.387333568271402 0.103007830488215 0.0746737593841072 0.115212603138333 1232789
"2" 50 0.778343584887912 0.215100770664491 -0.017380892187441 0.254275899152218 1232789
"3" 100 0.784695219682677 0.315057020094585 -0.00448138671837477 0.34679920659977 1232789
"4" 500 0.840550358700705 0.511136908245024 -0.0621306823492995 0.525097703369561 1232789
"5" 5000 0.852324511472842 0.643660336663279 -0.0993834609501236 0.66100119807729 1232789
"6" 20000 0.852280458520293 0.647829352074823 -0.0993113743004982 0.66835804852014 1232789
"1" 10 0.509513390257757 0.114417599819374 0.0331101836184054 0.0985976170700259 1232790
"2" 50 0.692122928314225 0.199629316309506 0.0402032204138809 0.20170497972543 1232790
"3" 100 0.751325216565127 0.231887433305726 0.0451174813670421 0.275739302234953 1232790
"4" 500 0.808425965064898 0.473367087461347 0.0564919728967713 0.51061854722121 1232790
"5" 5000 0.846109975911103 0.600465014998117 0.0651630201368641 0.602852056178299 1232790
"6" 20000 0.850147119383627 0.628296473322091 0.0618628155521822 0.626454126102487 1232790
"1" 10 0.404616003854057 0.0388308690635772 0.0163996296480452 0.045064489521011 1232791
"2" 50 0.696270492740064 0.164280766579794 0.0784903773766717 0.175160473175545 1232791
"3" 100 0.743869661981014 0.266098322564399 0.0772610558525721 0.2907968983033 1232791
"4" 500 0.796858625265737 0.393227113511001 0.12628976184956 0.448326400503103 1232791
"5" 5000 0.826766776612643 0.597779212160531 0.146723728421157 0.678157699645447 1232791
"6" 20000 0.842391573313088 0.640701396555032 0.149570789019316 0.699384539786809 1232791
"1" 10 0.437531725772317 0.0326653918292457 0.0180597574545306 0.0320810647426501 1232792
"2" 50 0.596216263228941 0.193677690554251 0.0172588812924672 0.193497493598198 1232792
"3" 100 0.686062555470028 0.272623979189507 0.0274980830244483 0.286747416167267 1232792
"4" 500 0.803398921973943 0.484015030523776 0.0463266815945599 0.488527963178705 1232792
"5" 5000 0.844075422245146 0.687965949761453 0.0480285434389447 0.690765009145478 1232792
"6" 20000 0.8446400399394 0.707555361072824 0.0474398994598281 0.711223370222704 1232792
"1" 10 0.592052814132652 0.137557683154711 0.0440990804993176 0.155208975950571 1232793
"2" 50 0.730041161188463 0.21540835656043 0.0679160687956928 0.233930010425623 1232793
"3" 100 0.783086633103851 0.365179801126485 0.0802811954137403 0.375105549023966 1232793
"4" 500 0.805750023581633 0.451094799775821 0.0396489166921745 0.498011783279932 1232793
"5" 5000 0.834157369864494 0.553384478572413 0.025305049371401 0.643821740892554 1232793
"6" 14581 0.835863733304497 0.57103692852568 0.0249725888889592 0.648788620389275 1232793
"1" 10 0.324153669455665 0.320050102669874 0.021641351085426 -0.000586632978816709 1232794
"2" 50 0.500762324112034 0.577837488455133 0.0582969025399526 0.0583449543880468 1232794
"3" 100 0.642923716698728 0.647348491044069 0.05993466969583 0.0720317224535452 1232794
"4" 500 0.732071907875496 0.753999567889149 0.0923896887627885 0.128792968014821 1232794
"5" 5000 0.795280109722743 0.801166461114283 0.128328466816577 0.157772236736299 1232794
"6" 20000 0.795127945537111 0.799660836540664 0.12826039336511 0.158741282339532 1232794
"1" 10 0.260127190606913 0.19743758065988 0.0125620696085098 0.113313024731163 1232795
"2" 50 0.533817879873256 0.434673271923423 0.0854116616767314 0.215007024450134 1232795
"3" 100 0.631539328600214 0.464202374263557 0.133934007053306 0.213461291672362 1232795
"4" 500 0.756939778007445 0.641332938924681 0.197901651275919 0.356377501791297 1232795
"5" 5000 0.800969091155538 0.672736142145637 0.240705591998061 0.41855520345054 1232795
"6" 20000 0.805209840825736 0.674726373209245 0.252146405791977 0.423020208754208 1232795
"1" 10 0.248622794692949 0.401237516791788 0.0235525417693186 0.0300292604854312 1232796
"2" 50 0.580008369232842 0.429108702520365 0.0297149630177004 0.0149735875172038 1232796
"3" 100 0.626536851952917 0.528520189962435 0.0504565757965291 0.0209397983476982 1232796
"4" 500 0.730357032672892 0.698421056907876 0.0744896182479828 0.0117622445064277 1232796
"5" 5000 0.786459491484508 0.793468000856496 0.120966046727493 -0.00181989451171791 1232796
"6" 20000 0.802624335266 0.803342279989382 0.129639084040031 -0.00470289571839976 1232796
"1" 10 0.284072146794794 0.223187632671056 0.015765278818311 0.0100670335151724 1232797
"2" 50 0.380697245937725 0.440735047645355 0.010115086181116 0.0143877690612627 1232797
"3" 100 0.561991945765059 0.520130064950575 0.0146520587239522 0.0258603430552838 1232797
"4" 500 0.733419831518651 0.718751755239384 0.0225527178828365 0.0227649504907539 1232797
"5" 5000 0.81708352731519 0.800369208344494 -0.00693960584001344 0.0556890354397386 1232797
"6" 20000 0.82522845419262 0.808654288830926 -0.00752825099782186 0.0582758706230327 1232797
"1" 10 0.361345507234664 0.377483964384949 0.0476542885413327 0.0882770911793823 1232798
"2" 50 0.546523293251099 0.601994126788305 0.104382818788098 0.175634942247797 1232798
"3" 100 0.69307299773946 0.558699719993326 0.135701069017531 0.224164411461227 1232798
"4" 500 0.74827146383638 0.710584621988479 0.150472997249549 0.256944633980434 1232798
"5" 5000 0.762622824697367 0.72638593892864 0.159028539197378 0.279863552999851 1232798
"6" 13272 0.760984614652114 0.725244398921556 0.162773591501319 0.274956933671157 1232798
"1" 10 0.323398758017319 0.206737117124626 0.0417341965869009 0.225925707596541 1232799
"2" 50 0.523148014659028 0.301929366744864 0.0909062698982123 0.317923317231707 1232799
"3" 100 0.586218806737731 0.457622911548429 0.116737625348641 0.454884633443295 1232799
"4" 500 0.753760233400481 0.644421732658571 0.215221920388682 0.659537770803195 1232799
"5" 5000 0.788212718642381 0.732066724157788 0.231282929024812 0.73606296417589 1232799
"6" 20000 0.794791685780042 0.743963346496246 0.230450047001298 0.750506288569973 1232799
"1" 10 0.253549202566008 0.174551457511585 0.0621953148405936 0.226190261723114 1232800
"2" 50 0.537870089699205 0.305060381853004 0.111877891711905 0.341747899417026 1232800
"3" 100 0.644752358005005 0.478283283839824 0.173969100572595 0.481994670652887 1232800
"4" 500 0.736425681463152 0.557532683408514 0.32678867091999 0.582180660006296 1232800
