seed ind_index x y phenotype1_mat phenotype2_MTWetQ phenotype3_MTDQ phenotype4_PDM phenotype5_PwarmQ phenotype6_PWM env1_mat env2_MTWetQ env3_MTDQ env4_PDM env5_PwarmQ env6_PWM
892657863 4161 0.90495 0.870167 -0.0470464 0.492641 -0.6065 -0.562734 0.620231 0.261553 0.0641426 0.410822 -0.518798 -0.495084 0.590828 0.314451
892657863 4162 0.525722 0.900085 -0.484948 0.206719 -0.381976 0.171678 0.272373 -0.0359474 -0.389386 0.225623 -0.362331 0.102604 0.215176 -0.069806
892657863 4163 0.929204 0.686086 -0.220379 0.297981 -0.449024 -0.371911 0.422982 0.199366 -0.134761 0.281376 -0.264858 -0.413581 0.510105 0.281561
892657863 4164 0.797632 0.0269599 -0.26987 -0.402029 0.720072 0.376167 0.00761644 0.185656 -0.362171 -0.391918 0.630795 0.428616 -0.0739513 0.129493
892657863 4165 0.105336 0.532566 0.36589 0.547007 0.00612922 -0.580024 -0.458072 -0.444422 0.461949 0.491289 0.0920299 -0.495084 -0.429433 -0.461582
892657863 4166 0.294305 0.463642 0.192156 -0.301853 0.18146 0.0049542 -0.0520902 -0.0468971 0.230217 -0.282355 0.118624 -0.0932661 -0.177557 -0.221082
892657863 4167 0.809308 0.0698554 -0.247512 -0.40421 0.655439 0.398094 -0.00985669 0.080366 -0.345357 -0.394142 0.641944 0.441068 -0.0663098 0.0888943
892657863 4168 0.751586 0.292424 -0.434441 -0.301607 -0.0596956 0.450388 0.0979851 0.267329 -0.254103 -0.390344 -0.0040554 0.482951 0.0613705 0.295323
892657863 4169 0.81886 0.817082 -0.103622 0.256468 -0.22613 -0.267424 0.534136 0.161005 -0.0290656 0.354642 -0.175836 -0.439956 0.565992 0.254037
892657863 4170 0.844197 0.506492 -0.582723 0.140466 -0.368673 0.0344048 0.169739 0.0972886 -0.665169 0.155429 -0.539388 0.0754367 0.278726 0.0751324
892657863 4171 0.117671 0.593292 0.43792 0.460114 0.0998179 -0.313152 -0.289072 -0.369881 0.279212 0.432581 0.00950183 -0.413581 -0.315367 -0.396128
892657863 4172 0.158364 0.438518 0.406505 0.414751 0.034619 -0.373919 -0.507412 -0.608912 0.281754 0.425224 0.004617 -0.436747 -0.425302 -0.443767
892657863 4173 0.0955788 0.404619 -0.0589878 0.283311 -0.30094 -0.424945 -0.371874 -0.402816 0.0875308 0.361681 -0.107408 -0.417259 -0.431374 -0.441826
892657863 4174 0.567885 0.849431 -0.0669182 0.238396 -0.201335 -0.0950288 -0.016026 -0.0972332 0.00784182 0.360035 -0.143379 -0.0559867 0.00548324 -0.235428
892657863 4175 0.214021 0.931115 0.0235036 -0.375216 0.191436 0.485166 0.503061 0.178839 0.0558899 -0.323374 0.177049 0.602499 0.506497 0.272931
892657863 4176 0.715018 0.604831 -0.676326 0.0866287 -0.470671 0.218813 0.260098 -0.103465 -0.600132 0.175268 -0.475644 0.190464 0.267984 -0.0497504
892657863 4177 0.44245 0.368674 0.277943 -0.321636 0.123621 0.00712278 -0.238701 -0.220772 0.328997 -0.258619 0.199748 0.0123758 -0.174352 -0.15468
892657863 4178 0.123223 0.63465 0.326405 0.463014 0.022909 -0.320505 -0.228209 -0.362778 0.51499 0.505283 0.146936 -0.495084 -0.310238 -0.44782
892657863 4179 0.944444 0.397032 -0.389937 0.385144 -0.226312 -0.0466615 0.147439 0.154997 -0.373445 0.17642 -0.306038 -0.0604014 0.131485 0.0888943
892657863 4180 0.161924 0.600273 0.43792 0.460114 0.0998179 -0.313152 -0.289072 -0.369881 0.468267 0.482002 0.108128 -0.406469 -0.258404 -0.375408
892657863 4181 0.812195 0.545424 -0.558952 0.218881 -0.556665 0.166819 0.37926 -0.147118 -0.539947 0.192898 -0.461917 0.0639673 0.282 0.0301788
892657863 4182 0.0964146 0.491215 0.329011 0.465282 0.062439 -0.491378 -0.511363 -0.54695 0.446106 0.488688 0.0827211 -0.511733 -0.463807 -0.46557
892657863 4183 0.243754 0.354672 0.406505 0.414751 0.034619 -0.373919 -0.507412 -0.608912 0.461949 0.470298 0.119483 -0.467916 -0.506559 -0.557915
892657863 4184 0.202453 0.31234 0.458553 0.118589 0.13303 -0.396942 -0.617864 -0.550887 0.423816 0.240013 0.0928825 -0.423387 -0.55622 -0.572247
892657863 4185 0.549163 0.977858 -0.199739 0.281559 -0.111377 0.0056046 0.154267 -0.178005 -0.16699 0.2972 -0.248167 -0.0335604 0.164062 -0.0993481
892657863 4186 0.0311013 0.413128 -0.0626242 0.295136 -0.225939 -0.473397 -0.436448 -0.466961 -0.1215 0.294792 -0.197361 -0.467916 -0.435285 -0.502868
892657863 4187 0.166537 0.562961 0.43792 0.460114 0.0998179 -0.313152 -0.289072 -0.369881 0.408908 0.463301 0.0768394 -0.386413 -0.278172 -0.365249
892657863 4188 0.323511 0.194885 0.625528 0.498937 0.207191 -0.457468 -0.551843 -0.647671 0.51499 0.48779 0.140073 -0.495084 -0.611731 -0.640487
892657863 4189 0.159214 0.327641 0.0259751 -0.208524 -0.0966101 -0.420609 -0.432187 -0.374112 -0.0154187 -0.323872 -0.148183 -0.250575 -0.380353 -0.406534
892657863 4190 0.648178 0.0343617 0.195048 -0.248915 0.858589 0.474601 -0.0535685 0.346924 0.200301 -0.254111 0.68005 0.455784 -0.0484584 0.368444
892657863 4191 0.50012 0.970345 -0.484948 0.206719 -0.381976 0.171678 0.272373 -0.0359474 -0.468911 0.198613 -0.413492 0.115022 0.304966 0.0114311
892657863 4192 0.752402 0.874803 -0.155005 0.327128 -0.20194 -0.267555 0.484455 0.104141 -0.09498 0.334247 -0.223679 -0.386413 0.517903 0.212751
892657863 4193 0.879479 0.876393 -0.0544783 0.454452 -0.606532 -0.610089 0.616451 0.272139 0.0376222 0.396828 -0.523829 -0.495084 0.620417 0.322847
892657863 4194 0.0219751 0.851036 0.133081 0.399552 -0.00541246 -0.269323 -0.10918 -0.292363 0.156964 0.396828 -0.0315083 -0.359245 -0.148974 -0.351487
892657863 4195 0.37322 0.0567851 0.389363 0.379112 0.0839226 -0.518262 -0.558944 -0.665205 0.325371 0.429985 0.0376772 -0.478778 -0.638275 -0.668011
892657863 4196 0.423354 0.517188 0.0658265 -0.408485 0.202876 0.216792 0.117375 0.0959428 -0.0551993 -0.348362 0.11262 0.15694 -0.00874428 0.0200847
892657863 4197 0.670433 0.809744 -0.540735 0.120848 -0.609589 -0.0757892 0.446401 0.146833 -0.571907 0.183336 -0.468368 -0.067419 0.331985 0.0397246
892657863 4198 0.755087 0.845807 -0.268298 0.261433 -0.302509 -0.286538 0.464447 0.19714 -0.161281 0.312863 -0.257995 -0.359245 0.482059 0.185228
892657863 4199 0.480478 0.312174 0.308769 -0.36934 0.279098 0.166555 -0.0750577 -0.0457585 0.225275 -0.2762 0.271745 0.116417 -0.138398 -0.000210497
892657863 4200 0.895337 0.37486 -0.377749 0.20743 -0.413994 0.137115 0.183457 -0.0514581 -0.413225 0.155429 -0.408986 0.0482691 0.0964279 0.0200847
892657863 4201 0.902031 0.906372 0.0310871 0.443684 -0.58817 -0.521467 0.646568 0.352827 0.0560196 0.408679 -0.523002 -0.495084 0.622289 0.336609
892657863 4202 0.1349 0.698092 0.374481 0.43447 0.0269684 -0.278927 -0.137257 -0.349747 0.316087 0.435312 0.037124 -0.250575 -0.134951 -0.337725
892657863 4203 0.91918 0.550407 -0.51107 0.293751 -0.406022 -0.180925 0.360488 0.175908 -0.268699 0.217949 -0.279079 -0.249793 0.300064 0.14414
892657863 4204 0.148732 0.812922 0.255837 0.528831 -0.0591467 0.14293 0.287111 -0.0818613 0.227978 0.405069 -0.0142368 0.106983 0.167673 -0.103772
892657863 4205 0.350176 0.482513 0.306325 -0.351359 0.185737 0.0568042 -0.168844 -0.307673 0.291417 -0.270905 0.0243552 -0.0604014 -0.165986 -0.219735
892657863 4206 0.0687932 0.492763 0.217496 0.468182 -0.0144699 -0.498731 -0.4505 -0.539847 0.205984 0.408701 -0.0335894 -0.522251 -0.436444 -0.44782
892657863 4207 0.738576 0.859169 -0.268298 0.261433 -0.302509 -0.286538 0.464447 0.19714 -0.272594 0.276379 -0.319441 -0.344074 0.461708 0.165826
892657863 4208 0.947295 0.558679 -0.110774 0.366928 -0.21083 -0.353465 0.217213 0.104592 -0.182572 0.251821 -0.256912 -0.279885 0.306219 0.171466
892657863 4209 0.421808 0.696302 -0.387924 -0.489885 -0.185466 0.273014 0.175499 0.00959906 -0.293883 -0.397341 -0.0315083 0.292778 0.138497 0.116418
892657863 4210 0.0644371 0.531721 0.221153 0.489133 -0.0502413 -0.603817 -0.486127 -0.491466 0.263046 0.428315 -0.0040554 -0.522251 -0.408399 -0.44782
892657863 4211 0.573454 0.57988 -0.180275 -0.39573 0.169047 0.367508 0.0180671 0.334107 -0.1215 -0.379848 0.0988931 0.26561 0.110451 0.212751
892657863 4212 0.283979 0.936556 -0.161239 -0.427327 0.026063 0.479783 0.331671 0.197053 -0.342155 -0.399761 -0.0763774 0.537286 0.460304 0.281561
892657863 4213 0.298632 0.153935 0.0477656 0.509475 -0.0464888 -0.319008 -0.478125 -0.581416 0.240684 0.395346 -0.000100155 -0.39355 -0.573347 -0.602817
892657863 4214 0.67821 0.631964 -0.676326 0.0866287 -0.470671 0.218813 0.260098 -0.103465 -0.74216 0.129272 -0.554103 0.203936 0.288386 -0.0329307
892657863 4215 0.732944 0.565797 -0.676326 0.0866287 -0.470671 0.218813 0.260098 -0.103465 -0.526236 0.194695 -0.440896 0.241889 0.248117 -0.0572485
892657863 4216 0.918983 0.769474 -0.0544783 0.454452 -0.606532 -0.610089 0.616451 0.272139 0.024362 0.39653 -0.532524 -0.495084 0.531737 0.267799
892657863 4217 0.455507 0.91313 -0.301628 -0.0476453 -0.105983 0.119901 0.124187 -0.0472259 -0.261602 -0.0920037 -0.000328401 0.182632 0.156104 -0.106014
892657863 4218 0.124095 0.466009 0.301669 0.471507 0.0712148 -0.436189 -0.482086 -0.463731 0.236525 0.41782 -0.0383716 -0.440748 -0.401387 -0.379011
892657863 4219 0.852463 0.36214 -0.377749 0.20743 -0.413994 0.137115 0.183457 -0.0514581 -0.486325 0.132285 -0.433564 0.159725 0.091094 -0.0197899
892657863 4220 0.420576 0.759819 -0.124059 -0.420625 0.0767137 0.334177 0.14628 0.170917 -0.282213 -0.397574 -0.0255594 0.29314 0.159905 0.0890776
892657863 4221 0.898032 0.542858 -0.448846 0.203703 -0.37914 -0.255057 0.151703 0.0424101 -0.439324 0.157661 -0.337434 -0.141904 0.302521 0.121835
892657863 4222 0.222982 0.55594 0.43792 0.460114 0.0998179 -0.313152 -0.289072 -0.369881 0.355867 0.438811 0.0577137 -0.277743 -0.155985 -0.282677
892657863 4223 0.354692 0.513631 0.199531 -0.361337 0.170674 0.0853994 -0.0604829 0.0198031 0.0420585 -0.319203 0.165255 0.129772 -0.0274588 0.00171863
892657863 4224 0.440264 0.415284 0.199531 -0.361337 0.170674 0.0853994 -0.0604829 0.0198031 0.0508876 -0.32104 0.175891 0.0506286 -0.125763 -0.0888153
892657863 4225 0.307231 0.59799 0.212646 -0.324261 0.115411 0.193213 -0.00932521 0.151968 0.18729 -0.289008 0.254062 0.239387 0.0946596 0.126709
892657863 4226 0.336626 0.935541 -0.181157 -0.434583 0.0387036 0.301214 0.261128 0.0725622 -0.337197 -0.402627 -0.0718011 0.405553 0.352424 0.134339
892657863 4227 0.452683 0.389167 0.0880166 -0.358438 0.0937652 0.0780464 0.000380231 0.0269059 -0.0419391 -0.337866 0.119483 0.0754367 -0.127939 -0.0900105
892657863 4228 0.872554 0.210337 -0.191401 0.214136 -0.339307 0.165881 -0.0105931 -0.0735109 -0.228775 0.205776 -0.294711 0.137524 -0.0819594 -0.103419
892657863 4229 0.94724 0.932855 -0.0396146 0.53083 -0.606468 -0.515379 0.62401 0.250967 0.066239 0.421893 -0.545166 -0.495084 0.592354 0.322761
892657863 4230 0.897763 0.476443 -0.582723 0.140466 -0.368673 0.0344048 0.169739 0.0972886 -0.430547 0.154447 -0.335385 -0.0607489 0.202327 0.0755492
892657863 4231 0.254076 0.450662 0.326405 0.463014 0.022909 -0.320505 -0.228209 -0.362778 0.302827 0.424817 0.0439872 -0.277743 -0.296215 -0.406534
892657863 4232 0.232798 0.430006 0.43792 0.460114 0.0998179 -0.313152 -0.289072 -0.369881 0.336963 0.433823 0.0587344 -0.413581 -0.36633 -0.461582
892657863 4233 0.663141 0.435938 -0.456583 -0.46527 -0.0477055 0.440053 0.202655 0.458223 -0.486501 -0.441638 -0.137137 0.457623 0.181515 0.345928
892657863 4234 0.704066 0.910741 -0.174287 0.267144 -0.309892 -0.246046 0.433046 0.108617 -0.101869 0.332037 -0.22203 -0.365772 0.420914 0.126874
892657863 4235 0.81521 0.472389 -0.58225 0.247942 -0.524376 0.155941 0.298902 0.039154 -0.453006 0.214904 -0.408986 0.15694 0.187577 -0.00743908
892657863 4236 0.873538 0.643883 -0.268298 0.261433 -0.302509 -0.286538 0.464447 0.19714 -0.277159 0.279115 -0.259579 -0.281925 0.415399 0.158976
892657863 4237 0.387027 0.0785155 0.389363 0.379112 0.0839226 -0.518262 -0.558944 -0.665205 0.205881 0.396142 -0.0267797 -0.442308 -0.599319 -0.641277
892657863 4238 0.0962883 0.738247 0.374481 0.43447 0.0269684 -0.278927 -0.137257 -0.349747 0.329645 0.446942 0.0539731 -0.339443 -0.163737 -0.357019
892657863 4239 0.919088 0.884436 -0.0697432 0.370968 -0.542425 -0.498103 0.579945 0.25048 0.0508824 0.40903 -0.535874 -0.495084 0.601428 0.329899
892657863 4240 0.607965 0.307376 0.113824 -0.346013 0.247153 0.55292 0.0896359 0.665131 0.0869289 -0.308694 0.193035 0.553476 0.102108 0.840488
892657863 4241 0.0997487 0.329216 -0.119635 -0.320447 -0.185882 -0.197724 -0.268641 -0.369175 -0.161281 -0.35186 -0.230542 -0.250575 -0.373341 -0.406534
892657863 4242 0.388163 0.0465528 0.389363 0.379112 0.0839226 -0.518262 -0.558944 -0.665205 0.225087 0.400807 -0.0188126 -0.440748 -0.618743 -0.654249
892657863 4243 0.654243 0.920843 -0.205242 0.198967 -0.372272 -0.255472 0.447883 0.183549 -0.242331 0.284926 -0.293082 -0.277743 0.31546 0.0423728
892657863 4244 0.509698 0.682451 -0.257165 -0.404037 0.0450595 0.275989 0.209985 0.190537 -0.201062 -0.393843 0.0439872 0.211275 0.0824049 0.0476086
892657863 4245 0.976964 0.198906 -0.456489 -0.0660458 -0.341581 0.132091 0.036446 0.127372 -0.570246 -0.0469323 -0.370423 0.129772 0.0888608 0.0989431
892657863 4246 0.254713 0.473108 0.326405 0.463014 0.022909 -0.320505 -0.228209 -0.362778 0.316087 0.424817 0.0508505 -0.250575 -0.254146 -0.379011
892657863 4247 0.781272 0.870024 -0.137372 0.44228 -0.142454 -0.404566 0.503679 0.234961 -0.0504928 0.350275 -0.202978 -0.413581 0.566197 0.254037
892657863 4248 0.334809 0.412072 0.181029 -0.265937 -0.0646336 -0.135304 -0.180652 -0.210194 0.0800083 -0.30919 -0.0850657 -0.0657395 -0.213455 -0.241392
892657863 4249 0.497603 0.551994 -0.195907 -0.595312 0.117712 0.212922 0.201897 0.0890155 0.0376222 -0.337866 0.188115 0.26561 0.0824049 0.212751
892657863 4250 0.912738 0.722869 -0.0998719 0.211107 -0.478381 -0.480827 0.535879 0.249994 -0.0286789 0.312863 -0.557734 -0.467916 0.514824 0.235776
892657863 4251 0.211969 0.507305 0.43792 0.460114 0.0998179 -0.313152 -0.289072 -0.369881 0.35715 0.445808 0.0652409 -0.416209 -0.295537 -0.392773
892657863 4252 0.909836 0.166883 -0.0979598 0.26363 -0.157679 0.0787558 -0.110054 -0.042182 0.00903633 0.270333 -0.170452 0.0307628 -0.14461 -0.113864
892657863 4253 0.396687 0.806374 -0.347087 -0.414826 -0.0771041 0.319471 0.268006 0.185123 -0.26924 -0.39184 -0.0196085 0.340802 0.188947 0.0962622
892657863 4254 0.50006 0.473016 -0.190085 -0.359104 -0.0794084 0.309487 -0.0253027 0.0579783 -0.327319 -0.40084 -0.052098 0.211275 0.0193016 0.0888943
892657863 4255 0.449952 0.580375 0.0658265 -0.408485 0.202876 0.216792 0.117375 0.0959428 -0.118902 -0.365397 0.0800966 0.238443 0.0506243 0.109987
892657863 4256 0.0523614 0.542562 0.221153 0.489133 -0.0502413 -0.603817 -0.486127 -0.491466 0.3213 0.449974 0.0466857 -0.543924 -0.428015 -0.486322
892657863 4257 0.835153 0.283826 -0.335275 0.144179 -0.397329 0.0653892 0.0256772 -0.0454491 -0.444525 0.136675 -0.404597 0.292778 0.0358519 -0.0487248
892657863 4258 0.648877 0.10571 0.274108 -0.349065 0.29366 0.512983 0.0149787 0.452036 -0.0272586 -0.313352 0.10135 0.508756 0.0108831 0.452918
892657863 4259 0.670712 0.294381 -0.00689962 -0.348558 0.240138 0.600715 0.1501 0.831597 0.139077 -0.305106 0.234262 0.577988 0.0793704 0.955895
892657863 4260 0.379893 0.310114 0.594889 0.512114 0.190842 -0.305685 -0.393895 -0.477691 0.40435 0.459427 0.0759444 -0.257003 -0.388006 -0.451076
892657863 4261 0.95068 0.915957 0.0310871 0.443684 -0.58817 -0.521467 0.646568 0.352827 0.0602448 0.42029 -0.541405 -0.495084 0.58022 0.322847
892657863 4262 0.489239 0.247816 0.517885 -0.28136 0.40662 0.0879679 -0.216165 0.017502 0.459582 -0.21954 0.410885 0.0927401 -0.189123 0.00509432
892657863 4263 0.398014 0.915793 -0.0085167 -0.373962 0.142122 0.218337 0.107181 -0.0805152 -0.0746952 -0.358524 0.113151 0.220493 0.116127 -0.0669101
892657863 4264 0.95861 0.301785 -0.519606 0.0372101 -0.355127 0.0832477 0.103093 0.11233 -0.267363 0.204408 -0.257995 0.0211015 0.054359 0.0751324
892657863 4265 0.615391 0.565104 -0.167242 -0.393248 0.167223 0.232506 0.151965 0.195951 0.172757 -0.329518 0.279873 0.240472 0.0951767 0.281961
892657863 4266 0.972031 0.337947 0 0 0 0 0 0 0.090663 0.323359 -0.12073 -0.141904 -0.00874428 0.0200847
892657863 4267 0.553021 0.865462 -0.374084 0.20322 -0.393735 0.0162096 0.290821 -0.101993 -0.254103 0.274379 -0.285448 0.0211015 0.124474 -0.131296
892657863 4268 0.982102 0.0913514 -0.244746 0.0263218 0.309231 0.266904 -0.0328445 0.0670731 -0.0594386 0.111285 0.217317 0.184107 -0.0406668 0.0162803
892657863 4269 0.964793 0.321425 -0.0334591 0.119198 -0.100667 -0.0475144 -0.00801299 -0.0486166 -0.126088 0.254156 -0.198306 -0.0379674 0.0253925 0.0589726
892657863 4270 0.142797 0.314928 0.0245434 -0.330673 -0.081978 -0.434888 -0.413951 -0.36711 0.17245 -0.287571 -0.0559977 -0.346421 -0.481149 -0.462352
892657863 4271 0.670835 0.213828 0.107714 -0.543684 0.00695962 0.51091 0.035534 0.64057 0.0420664 -0.31218 0.160184 0.579201 0.0666424 0.791321
892657863 4272 0.905596 0.324441 -0.335275 0.144179 -0.397329 0.0653892 0.0256772 -0.0454491 -0.445533 0.146523 -0.415224 0.105569 0.0636655 0.0215863
892657863 4273 0.827953 0.429969 -0.377749 0.20743 -0.413994 0.137115 0.183457 -0.0514581 -0.336008 0.254416 -0.341567 0.104205 0.121588 -0.0446761
892657863 4274 0.717807 0.357176 -0.298153 -0.294813 -0.0765991 0.413941 0.155926 0.396789 -0.276354 -0.398923 -0.0140212 0.558313 0.145508 0.533706
892657863 4275 0.868455 0.522948 -0.582723 0.140466 -0.368673 0.0344048 0.169739 0.0972886 -0.607807 0.099806 -0.412071 -0.0271289 0.287313 0.0919868
892657863 4276 0.948902 0.939309 -0.0396146 0.53083 -0.606468 -0.515379 0.62401 0.250967 0.0728391 0.423613 -0.54175 -0.495084 0.589644 0.322847
892657863 4277 0.456394 0.422248 0.199531 -0.361337 0.170674 0.0853994 -0.0604829 0.0198031 0.12253 -0.307674 0.222582 0.125569 -0.0718476 0.0020651
892657863 4278 0.713879 0.504375 -0.167242 -0.393248 0.167223 0.232506 0.151965 0.195951 -0.25097 -0.412939 0.0190455 0.3046 0.170665 0.159488
892657863 4279 0.611027 0.143959 0.178604 -0.328102 0.191697 0.440158 -0.0136414 0.42728 0.090663 -0.288886 0.174389 0.455784 0.00527868 0.501752
892657863 4280 0.942832 0.508492 -0.110774 0.366928 -0.21083 -0.353465 0.217213 0.104592 -0.174541 0.248058 -0.244269 -0.236354 0.222635 0.116418
892657863 4281 0.322579 0.782253 -0.0497248 -0.430227 0.102972 0.487136 0.270808 0.18995 -0.0304733 -0.335623 0.126951 0.449711 0.272664 0.27808
892657863 4282 0.739995 0.644519 -0.639486 0.0355608 -0.60251 0.0620861 0.368086 0.0966159 -0.587003 0.180887 -0.475441 0.0911266 0.314068 -0.00799245
892657863 4283 0.612084 0.913805 -0.107257 0.227872 -0.0886466 -0.164191 0.0947864 -0.142433 0.0508824 0.375837 -0.134457 -0.250575 0.0824049 -0.15882
892657863 4284 0.941965 0.735451 -0.0618354 0.271196 -0.577228 -0.475846 0.506016 0.277311 0.00223268 0.341941 -0.551978 -0.472414 0.501933 0.254037
892657863 4285 0.302221 0.118821 0.147703 -0.372461 -0.028632 -0.321012 -0.540068 -0.554432 0.155187 -0.27945 -0.0461547 -0.354909 -0.566305 -0.571829
892657863 4286 0.995642 0.059663 -0.244746 0.0263218 0.309231 0.266904 -0.0328445 0.0670731 -0.183331 0.0700459 0.162976 0.199441 -0.00749614 0.0458361
892657863 4287 0.162185 0.0349633 0.0529498 -0.204567 0.796785 0.286308 -0.484605 0.594654 -0.0496342 -0.290628 0.743667 0.226326 -0.386896 0.276725
892657863 4288 0.914251 0.657586 -0.237343 0.32961 -0.24013 -0.277112 0.449611 0.122208 -0.161281 0.263884 -0.251132 -0.386413 0.468036 0.240275
892657863 4289 0.262834 0.237012 0.407644 -0.25464 0.177813 -0.567342 -0.486936 -0.608064 0.736422 -0.164603 0.254682 -0.524625 -0.697707 -0.640487
892657863 4290 0.0497495 0.135354 0.176748 -0.291057 0.892542 0.173633 -0.272692 0.217423 0.217427 -0.241936 0.892007 0.129772 -0.444437 0.303026
892657863 4291 0.262764 0.154841 0.15091 -0.284533 0.150723 -0.348767 -0.594151 -0.615196 0.194355 -0.264201 -0.0218465 -0.287304 -0.546552 -0.515803
892657863 4292 0.452741 0.464231 0.199531 -0.361337 0.170674 0.0853994 -0.0604829 0.0198031 0.0858341 -0.318387 0.19747 0.147678 -0.0438017 0.010702
892657863 4293 0.882775 0.743686 -0.166678 0.318935 -0.156367 -0.29849 0.5507 0.174596 -0.0960908 0.340265 -0.203089 -0.440748 0.566784 0.254037
892657863 4294 0.854601 0.880228 -0.0976621 0.363427 -0.121072 -0.435369 0.619606 0.362281 0.0349917 0.388443 -0.176998 -0.467916 0.62368 0.322847
892657863 4295 0.949154 0.717405 -0.0981298 0.332907 -0.635806 -0.464074 0.428835 0.25311 0.00773655 0.332967 -0.553114 -0.467916 0.49085 0.254037
892657863 4296 0.969841 0.745021 -0.023799 0.331285 -0.676075 -0.470865 0.476153 0.304628 0.0641426 0.41782 -0.518798 -0.522251 0.475048 0.281561
892657863 4297 0.701395 0.776794 -0.513987 0.0938667 -0.515909 0.234691 0.477216 0.168958 -0.635807 0.162717 -0.510464 -0.0804538 0.379642 0.0751324
892657863 4298 0.941268 0.837507 -0.0771751 0.33278 -0.542456 -0.545458 0.576165 0.261066 0.0774028 0.41782 -0.525661 -0.495084 0.552174 0.309085
892657863 4299 0.0367582 0.0321761 -0.0204421 -0.23679 0.824455 0.286337 -0.319802 0.938627 0.0916731 -0.237581 0.796773 0.2816 -0.324394 0.873847
892657863 4300 0.476035 0.590822 -0.142775 -0.347629 0.168617 0.150315 0.0639828 0.0687233 -0.00807383 -0.348477 0.155474 0.262804 0.0613705 0.153439
892657863 4301 0.993496 0.67874 -0.0306299 0.365569 -0.601683 -0.432801 0.398664 0.0983898 0.090663 0.422874 -0.505072 -0.495084 0.402599 0.205137
892657863 4302 0.86673 0.581682 -0.440195 0.246143 -0.291662 -0.167915 0.251871 0.105582 -0.467483 0.218081 -0.346777 -0.137667 0.344017 0.118565
892657863 4303 0.317324 0.434968 0.181029 -0.265937 -0.0646336 -0.135304 -0.180652 -0.210194 0.245507 -0.278955 0.00114674 -0.139713 -0.231415 -0.280457
892657863 4304 0.658234 0.581776 -0.167242 -0.393248 0.167223 0.232506 0.151965 0.195951 -0.240527 -0.412899 0.0330888 0.211275 0.161098 0.109134
892657863 4305 0.649175 0.972204 -0.00625059 0.417626 -0.260804 -0.257251 0.161445 -0.0721425 0.0781145 0.38321 -0.127225 -0.332078 0.258068 -0.021201
892657863 4306 0.0698692 0.213763 -0.15159 -0.338711 0.0366459 -0.0632714 -0.426284 0.00903081 -0.227582 -0.344863 -0.0470121 0.00096912 -0.352307 -0.120605
892657863 4307 0.269744 0.990907 -0.161239 -0.427327 0.026063 0.479783 0.331671 0.197053 -0.139808 -0.36441 0.0565184 0.517305 0.464734 0.257677
892657863 4308 0.819364 0.988797 0.132532 0.541358 -0.380813 -0.458989 0.49627 0.311422 0.0376222 0.396828 -0.189363 -0.440748 0.678381 0.364133
892657863 4309 0.955738 0.291452 -0.335275 0.144179 -0.397329 0.0653892 0.0256772 -0.0454491 -0.254369 0.206262 -0.202131 0.0422925 0.0318526 0.058343
892657863 4310 0.229224 0.525435 0.43792 0.460114 0.0998179 -0.313152 -0.289072 -0.369881 0.34892 0.438269 0.060981 -0.334986 -0.211741 -0.339198
892657863 4311 0.0030115 0.997187 0.189586 0.308745 0.0720913 -0.267599 -0.156958 -0.398377 0.212157 0.418387 -0.00294179 -0.332078 -0.134382 -0.337725
892657863 4312 0.69 0.754004 -0.456703 0.209141 -0.53311 -0.118378 0.219403 0.0268451 -0.640373 0.161971 -0.507954 -0.0332338 0.344775 0.0436178
892657863 4313 0.843362 0.6815 -0.237343 0.32961 -0.24013 -0.277112 0.449611 0.122208 -0.247019 0.282431 -0.235337 -0.298583 0.459392 0.140737
892657863 4314 0.913133 0.635181 -0.268298 0.261433 -0.302509 -0.286538 0.464447 0.19714 -0.225128 0.23719 -0.269181 -0.337106 0.438693 0.223966
892657863 4315 0.457346 0.221244 0.784538 -0.324617 0.162385 -0.160152 -0.284135 -0.200458 0.740414 -0.162939 0.249884 -0.114737 -0.331272 -0.241392
892657863 4316 0.218014 0.0329944 -0.0445728 -0.316329 0.694704 0.134589 -0.489819 -0.0929186 0.117183 -0.267895 0.840122 0.0754367 -0.499548 -0.0487248
892657863 4317 0.50485 0.0719425 0.240423 -0.2624 0.0474713 -0.0685957 -0.364432 -0.380273 0.455676 -0.216104 0.0956464 -0.0538454 -0.368747 -0.26608
892657863 4318 0.777474 0.0273433 -0.26987 -0.402029 0.720072 0.376167 0.00761644 0.185656 -0.247071 -0.369809 0.691995 0.455784 -0.076481 0.208084
892657863 4319 0.418267 0.703907 -0.276409 -0.492785 -0.108557 0.280367 0.114636 0.00249619 -0.264049 -0.389569 -0.0110491 0.295793 0.13395 0.118336
892657863 4320 0.986185 0.496852 -0.110774 0.366928 -0.21083 -0.353465 0.217213 0.104592 -0.0419391 0.298869 -0.203089 -0.332078 0.215623 0.116418
892657863 4321 0.476459 0.864229 -0.404841 0.164458 -0.120828 0.107484 0.222515 -0.0487243 -0.386705 0.2254 -0.079551 0.184107 0.187577 -0.0900105
892657863 4322 0.227461 0.383478 0.406505 0.414751 0.034619 -0.373919 -0.507412 -0.608912 0.37786 0.445808 0.0759599 -0.440748 -0.450467 -0.51663
892657863 4323 0.742838 0.738881 -0.556467 0.160341 -0.441661 -0.142595 0.401628 0.117506 -0.574905 0.184064 -0.477552 -0.120782 0.399194 0.0795518
