"seed" "subpopID" "indID" "indSubpopIndex" "subpop" "phen_sal" "phen_temp" "sal_opt" "temp_opt" "fitness" "subset" "N" "opt0" "opt1" "x" "y" "PC1" "PC2" "PC3" "LFMM_U1_temp" "LFMM_U1_sal" "LFMM_U2_temp" "LFMM_U2_sal" "RDA1" "RDA2" "RDA1_corr" "RDA2_corr" "RDA_PC1" "RDA_PC2" "RDA_PC1_corr" "RDA_PC2_corr" "RDA_predict_tempPhen_20KSNPs" "RDA_predict_salPhen_20KSNPs" "RDA_predict_tempPhen_20KSNPs_structcorr" "RDA_predict_salPhen_20KSNPs_structcorr"
"6655" "1231094" 6 176 38 6 0 -1.00316 0.111111 -1 0.99998 TRUE 46 0.111111 -1 6 1 77.6008 50.6667 -31.0663 30.0700277742483 54.4843448154374 -13.1382462681832 32.0963132546523 -2.48090006455225 0.402716058210407 -4.85635636371115 0.330322318700076 -2.96120709204496 2.28875200389595 -0.608230942523907 3.25929711763132 -2501.23402192759 7.22983561704135 -28.8091727870755 14.3422380296612
"6658" "1231094" 6 179 41 6 0 -0.999589 0.111111 -1 1 TRUE 46 0.111111 -1 6 1 79.6004 52.5888 -28.6221 31.2928040609702 55.762110053114 -11.5872472093532 33.3837036910443 -2.53370597091082 -1.70830538019367 -3.90936340431856 -1.72706464517649 -3.07425616709497 2.09871041131926 -0.163457225965765 3.07236982154752 -2569.45313463109 -33.516252094005 -23.3135779008754 -26.1606487628859
"8115" "1231094" 7 184 0 7 0 -0.827819 0.333333 -1 0.942431 TRUE 38 0.333333 -1 7 1 78.3755 46.4325 -26.5678 25.979254786792 54.405456477947 -10.4125006511424 28.0311571976612 -2.47169569685458 3.78540172632999 -3.95290072561413 3.74187061883104 -2.5841357716601 1.94285723495619 -0.213518578416566 2.11604065357631 -2506.99985612022 57.9104985919087 -23.6160661500063 64.7635158476346
"8117" "1231094" 7 186 2 7 0 -0.866353 0.333333 -1 0.964908 TRUE 38 0.333333 -1 7 1 78.8584 47.4985 -27.0129 26.7909347687706 55.2903924732423 -10.3695124269373 28.8766327367624 -2.51069253831902 2.45239575847244 -3.80019174603386 2.42114832255416 -2.65920778263382 1.93892115812714 -0.175092309396337 2.31262070366491 -2533.99839252868 34.6172800156928 -22.4001398721621 41.5816260008224
"8118" "1231094" 7 187 3 7 0 -1.03996 0.333333 -1 0.996811 TRUE 38 0.333333 -1 7 1 78.0083 44.6207 -24.4068 25.5211436425707 54.4761295327465 -9.10667808945753 27.5679663679854 -2.47494961976069 1.3112561677977 -3.9322632924868 1.26394256139004 -2.54083401087234 1.78345214354809 -0.675095422028775 2.30801889996915 -2508.52845971646 17.0338489368602 -23.1948951004127 23.8388554920077
"8124" "1231094" 7 193 9 7 0 -1.07726 0.333333 -1 0.988134 TRUE 38 0.333333 -1 7 1 79.8912 43.3844 -22.9663 24.2297989386749 55.5281612980963 -7.74748086622045 26.329486346324 -2.52056530458034 3.30012783848606 -3.59661717014663 3.2656475627732 -2.42135729306528 1.61276454572273 -0.43374665674088 2.17513409675157 -2540.90832380078 49.0802776257556 -21.1375079376274 55.8487040771036
"8126" "1231094" 7 195 11 7 0 -0.973195 0.333333 -1 0.998564 TRUE 38 0.333333 -1 7 1 77.5465 47.6537 -30.9112 27.3089184769363 54.5080275512263 -13.4862462814609 29.3324695069356 -2.48054674374452 -0.299753389728501 -4.82450362096264 -0.383929350462794 -2.70658293059314 2.32829963098068 -0.51298479451141 3.05966104659898 -2506.66227114899 -10.7557653888393 -28.5591455598611 -3.82736035453714
"8127" "1231094" 7 196 12 7 0 -1.19088 0.333333 -1 0.929721 TRUE 38 0.333333 -1 7 1 76.6336 44.4431 -26.3026 25.5332749359004 53.9004822036259 -10.1111731997342 27.5458035276855 -2.44957169407932 -0.943154759957356 -4.06088658622333 -0.99877591528907 -2.54128666419445 1.91060333552336 -0.906200136085014 2.74699584311252 -2478.24249943752 -21.86343926224 -23.9903576721561 -15.1062336179965
"8130" "1231094" 7 199 15 7 0 -0.956274 0.333333 -1 0.996183 TRUE 38 0.333333 -1 7 1 83.5471 51.6372 -31.4577 29.6278796826917 58.378466435848 -12.9756679759344 31.8060601380946 -2.65457764702565 -0.241728245844283 -4.69427157666547 -0.306542355845341 -2.92216182154442 2.26506734381784 -0.0143224440338546 4.23814494924134 -2674.83941679541 -8.21166587027912 -28.3009925774875 -0.800430863295771
"8131" "1231094" 7 200 16 7 0 -0.969394 0.333333 -1 0.998128 TRUE 38 0.333333 -1 7 1 77.4986 45.9036 -25.0109 26.1784707924457 53.7529569438557 -9.40496129508211 28.1993748716111 -2.44214757793334 1.3616629106156 -3.82935581407475 1.32233050554095 -2.601952110768 1.82044238169263 -0.625676256074269 2.20236286174627 -2467.74566970471 20.5553417027268 -22.2602952839523 27.3402008119801
"8138" "1231094" 7 207 23 7 0 -1.07038 0.333333 -1 0.990143 TRUE 38 0.333333 -1 7 1 78.5469 42.0011 -24.3262 23.0727680141696 54.5970148852391 -8.48676783210405 25.1362493658097 -2.47637987900118 1.52646430209399 -3.30918215416772 1.49955066186851 -2.31325367793119 1.7065468054862 -0.2055094635587 1.77343776720811 -2501.53490135375 21.0634925584528 -19.5553967453526 27.7057447726863
"8146" "1231094" 7 215 31 7 0 -1.04806 0.333333 -1 0.995392 TRUE 38 0.333333 -1 7 1 77.3328 40.7905 -23.9088 21.5355077664688 53.7696564101914 -7.72055911472229 23.5657458788387 -2.43944472827577 2.43666263499749 -3.43029848623161 2.39640224415263 -2.17061851166527 1.61040740204096 -0.701690850728827 1.87552806476869 -2450.81614347196 31.9820938241485 -20.0213533443314 38.4289516227934
"9151" "1231094" 8 227 5 8 0 -0.965611 0.555556 -1 0.997638 TRUE 27 0.555556 -1 8 1 78.8941 47.0708 -26.0645 26.7419845292373 55.4630549944639 -9.38583303205613 28.8360520758719 -2.51890640961745 2.75852774425726 -3.81241650633821 2.72672233551016 -2.65699556702445 1.81238663153821 -0.289400768141784 2.1275288217194 -2561.10458310684 41.2465066910167 -22.3249267138542 48.2931372833938
"9152" "1231094" 8 228 6 8 0 -0.9211 0.555556 -1 0.987627 TRUE 27 0.555556 -1 8 1 76.5461 45.7004 -23.0816 26.0036503755975 53.9439929878709 -7.61067675753757 28.0478140282979 -2.44935866486173 2.89243166012761 -3.45195566216586 2.8755760485214 -2.58838205507252 1.59217155208505 -0.307709860105935 0.735484808453667 -2484.62552785098 44.7834567608588 -19.4791003096055 51.6180885205168
"9153" "1231094" 8 229 7 8 0 -0.973687 0.555556 -1 0.998616 TRUE 27 0.555556 -1 8 1 73.1175 37.1736 -12.6886 19.9094923871323 50.3826217132658 -1.02935812217741 21.8508579812851 -2.28053077184893 3.5523633363941 -1.79882397433423 3.58699473011627 -2.02200603916007 0.775267982911341 -0.595604640770983 -1.77676747077322 -2304.43068518254 52.8775208258001 -10.2831348704331 58.9339887407691
"9156" "1231094" 8 232 10 8 0 -1.23883 0.555556 -1 0.892186 TRUE 27 0.555556 -1 8 1 79.7145 44.8539 -22.4443 24.9954991726558 55.1355900647579 -7.19920452597847 27.083053927829 -2.50167372873429 1.79009671480315 -3.22897942861339 1.77705688501109 -2.49432181834846 1.54240102290158 -0.238811589342458 1.7595945749522 -2526.97005135233 24.7635833663633 -18.9323133192982 31.6072036730964
"9157" "1231094" 8 233 11 8 0 -0.811005 0.555556 -1 0.931054 TRUE 27 0.555556 -1 8 1 79.4206 51.5072 -29.1931 30.0879168048341 56.0467749395566 -12.2310281747824 32.1879348174543 -2.54921268160672 1.63483366094697 -4.49361628552439 1.58438363827539 -2.96772527803173 2.16652650804871 -0.18025285133473 2.9236056715266 -2583.06515225386 22.9774437362053 -26.8191592846277 30.2996215535253
"9158" "1231094" 8 234 12 8 0 -1.01628 0.555556 -1 0.99947 TRUE 27 0.555556 -1 8 1 76.6836 38.2813 -18.4616 20.183816072567 52.7433369635602 -4.69666699918998 22.1883346110115 -2.38961922567789 0.870567975802096 -2.5551442926209 0.865878644755875 -2.0467134946216 1.23313877482597 -0.431660729836236 0.506348481334919 -2391.31436132918 10.2936874385588 -15.2182783874571 16.50057313779
"9162" "1231094" 8 238 16 8 0 -0.845221 0.555556 -1 0.953217 TRUE 27 0.555556 -1 8 1 75.138 41.0028 -18.9694 23.6188101184946 52.1461263999204 -5.54114181130974 25.5997027498243 -2.36698382172925 4.10718904608889 -3.19296934217485 4.08878426311481 -2.36702840788044 1.3341306156811 -0.961030494834868 0.75491949287866 -2395.93745827206 65.4122261536565 -18.6330701536329 71.8567396620822
"9163" "1231094" 8 239 17 8 0 -0.834788 0.555556 -1 0.946873 TRUE 27 0.555556 -1 8 1 76.0534 46.9737 -26.2141 27.1548018364183 53.180419249136 -10.8293419107934 29.1497947199579 -2.41794014905487 1.81027327665742 -4.12349220491344 1.76171464748835 -2.69506606500183 1.99270222346227 -0.539705430352117 2.02387342361656 -2428.96181947284 27.5889459739583 -24.4622289613375 34.3529350362546
"9164" "1231094" 8 240 18 8 0 -0.987606 0.555556 -1 0.999693 TRUE 27 0.555556 -1 8 1 80.7641 48.452 -28.8348 27.7744547484349 56.4839914118307 -12.0026109557501 29.8898048890152 -2.56787817041198 1.86908363046981 -4.43471000794269 1.80912023921206 -2.75271056966461 2.13799794595178 -0.239304159850229 3.47969164288179 -2594.89268728059 28.2505659095574 -26.5009564090576 35.4086353488915
"9171" "1231094" 8 247 25 8 0 -1.12094 0.555556 -1 0.971172 TRUE 27 0.555556 -1 8 1 76.9738 40.9432 -15.0795 22.6692354475511 53.0295681100424 -2.27677576722224 24.7094861935246 -2.40228636911761 4.46725909943511 -2.19596533900789 4.4972133827059 -2.27884587726516 0.928926124468293 -0.178501258057841 -0.986545695134011 -2437.29992314896 68.865819761336 -13.0056112758235 75.3987454848417
"9741" "1231094" 9 249 0 9 0 -0.939962 0.777778 -1 0.992817 TRUE 17 0.777778 -1 9 1 79.2057 45.8033 -23.8541 26.5248975599231 55.7997827994911 -8.05631452022832 28.6373337279326 -2.53237450961072 2.45587565270829 -3.4623598341933 2.44026845683448 -2.63897613295726 1.64357468897412 -0.45484016994261 2.23999028205075 -2557.08626325387 34.8201539912772 -20.4503644153981 41.8224138038967
"9742" "1231094" 9 250 1 9 0 -0.949798 0.777778 -1 0.994972 TRUE 17 0.777778 -1 9 1 77.6957 41.8015 -23.29 22.8256931458541 54.5398937013698 -7.95506306122815 24.8847315017432 -2.4746273468531 1.5840441101382 -3.44280396042769 1.550188415824 -2.2948055122717 1.63210168999794 -0.424210422262995 1.6042170020495 -2497.12324494701 22.9876527908613 -20.5162064697921 29.6070869550445
"9745" "1231094" 9 253 4 9 0 -0.996894 0.777778 -1 0.999981 TRUE 17 0.777778 -1 9 1 77.5413 42.6204 -23.666 23.4005846316342 54.1252964105773 -8.56621162257518 25.4417445092908 -2.45702716939422 2.09749701787133 -3.62019018598981 2.05708891428112 -2.34837758585931 1.70753253696742 -0.402651239358475 1.67813793305984 -2501.24148404633 30.5986789366907 -21.7844605776988 37.2896218316827
"9749" "1231094" 9 257 8 9 0 -0.994916 0.777778 -1 0.999948 TRUE 17 0.777778 -1 9 1 75.4382 43.9568 -19.2433 25.4970736460592 52.7041796860646 -6.30785130595304 27.4969841524186 -2.39255331352195 2.85735274267655 -3.18606449514409 2.84915909531864 -2.54351540744879 1.42649408198145 -0.669202265737905 0.746612129518274 -2407.20798622206 46.9623716255086 -18.8675871000818 53.5907927567681
"9750" "1231094" 9 258 9 9 0 -0.760347 0.777778 -1 0.891485 TRUE 17 0.777778 -1 9 1 77.2102 44.1598 -22.6729 24.7675745301132 53.8320795907389 -7.42261135683794 26.8120807306466 -2.44273329058989 3.64305697953348 -3.30527974380993 3.62665428802039 -2.475937733485 1.56381522193432 -0.372102260026811 1.07724214480466 -2455.35478142617 52.0745657303408 -19.1991011594344 58.7406209859171
"9752" "1231094" 9 260 11 9 0 -1.05024 0.777778 -1 0.994965 TRUE 17 0.777778 -1 9 1 76.323 42.6108 -24.267 23.5889703063257 53.6599674681711 -8.94654120307488 25.6190544606958 -2.43567992220251 3.77925398855213 -3.60094292798089 3.74277167282692 -2.36641004893496 1.75269030047021 -0.387172610834425 1.38392741428651 -2458.06447844212 55.7321313909071 -21.1804219554612 62.3553222617683
"9753" "1231094" 9 261 12 9 0 -0.863035 0.777778 -1 0.963176 TRUE 17 0.777778 -1 9 1 75.0113 38.6737 -16.9318 21.8042621993778 52.2805098728231 -4.10477829252377 23.792382248564 -2.37098557419328 2.45807789643751 -2.85427567771222 2.44736677049468 -2.20007402586313 1.15377817894967 -0.866504425194527 0.139937556206125 -2395.57118495595 37.4327065993023 -16.8515221441845 43.7829775160037
"9754" "1231094" 9 262 13 9 0 -0.798036 0.777778 -1 0.92166 TRUE 17 0.777778 -1 9 1 73.9294 38.2115 -18.0883 21.6451182545073 51.2781574714714 -5.50083804583971 23.5935368298309 -2.32487417996884 2.05284143888686 -2.76435699860412 2.04479662028044 -2.18516760541847 1.32735300639531 -0.719066399556438 0.150240983979222 -2355.58360221339 30.2227400114105 -16.0212299557793 36.4620258563674
"9755" "1231094" 9 263 14 9 0 -0.753274 0.777778 -1 0.885372 TRUE 17 0.777778 -1 9 1 75.598 38.399 -13.7239 20.7065426469359 51.6165437233665 -1.86130071664321 22.6952117449202 -2.33632184824677 4.35210728416566 -1.87379439533592 4.3865911949777 -2.09856547132915 0.873558002813766 -0.488545766278719 -0.625944596366119 -2352.44993966624 63.418516498387 -11.0950735762751 69.6321796165475
"9756" "1231094" 9 264 15 9 0 -0.989806 0.777778 -1 0.999792 TRUE 17 0.777778 -1 9 1 81.8576 49.4189 -28.1958 28.7201161441019 58.0479315895318 -10.5650014900977 30.9039201178796 -2.63746711953209 2.50831954984001 -4.23356887850059 2.46577134190024 -2.84307637922491 1.95465875202541 -0.351495886379411 3.67341774583855 -2648.31316437751 34.8676306356706 -25.1239213983946 42.21238866558
"11" "1231094" 10 266 0 10 0 -0.894087 1 -1 0.977815 TRUE 10 1 -1 10 1 78.5515 40.2077 -20.0583 21.8175182504711 54.8316050453615 -5.84332692996039 23.9030551916407 -2.48508546553183 2.70008360105352 -2.89335620570024 2.68981392461746 -2.20363485586726 1.36491176942651 -0.290392867847266 1.1488342297257 -2521.46287483851 34.9631324128591 -17.4468020399362 41.57858040428
"12" "1231094" 10 267 1 10 0 -0.848312 1 -1 0.955024 TRUE 10 1 -1 10 1 78.9093 40.2646 -19.331 21.4504226917417 54.8061875365983 -5.14246252744553 23.549945574481 -2.48202114826872 4.36476597279125 -2.4870742866092 4.37551330476507 -2.16996883386808 1.27639473827572 0.238073871182134 0.210320622374395 -2518.134319433 66.9681662989512 -14.9912702866182 73.5317247364523
"13" "1231094" 10 268 2 10 0 -0.542567 1 -1 0.65804 TRUE 10 1 -1 10 1 63.2586 16.6609 4.20592 7.33069313246371 42.6277049516145 8.07139091988594 9.01777690156267 -1.91766710250676 4.24231461644213 0.633306519030311 4.33321806121501 -0.857245142727592 -0.362239570829571 -1.46362566625858 -5.90475103899932 -1928.80428537202 65.2695223054317 3.9736701774528 69.6777386076321
"14" "1231094" 10 269 3 10 0 -1.00598 1 -1 0.999929 TRUE 10 1 -1 10 1 73.4392 38.3153 -16.625 21.3963785008823 49.9280456138001 -4.3860150064652 23.2952966139887 -2.26460570099815 2.67470438795501 -2.74478442359157 2.66454585792853 -2.16447306270037 1.18419844843191 -0.987849573461031 -0.0681734312485316 -2301.43224392241 37.5398012507572 -16.5994952905901 43.6782594919561
"15" "1231094" 10 270 4 10 0 -0.818559 1 -1 0.936279 TRUE 10 1 -1 10 1 78.7516 50.886 -26.7576 29.8110662979488 54.5949849300889 -10.5347613872943 31.8636685700416 -2.48340238208454 2.80240686015198 -4.24106802974559 2.7619427850235 -2.94683074303269 1.94645075783156 -0.36186346608668 2.38148565077363 -2491.03530141306 39.6251526505352 -25.0055104590659 46.7092827223486
"16" "1231094" 10 271 5 10 0 -0.831144 1 -1 0.944571 TRUE 10 1 -1 10 1 71.8061 34.3612 -13.579 18.8815161428216 49.0470796115668 -2.22488460970308 20.7660606066981 -2.22149498388311 4.48793304679153 -2.09002235841322 4.5011491202845 -1.93121990502529 0.914104612234925 -0.725666956086716 -1.73964966434413 -2230.64641774945 69.7372132447807 -12.118206454672 75.5564007718001
"17" "1231094" 10 272 6 10 0 -0.782286 1 -1 0.909556 TRUE 10 1 -1 10 1 72.9503 35.8232 -15.3081 18.9792900051886 49.8831525015309 -3.00389650829853 20.8864544869266 -2.26066824325967 4.04722903622646 -2.42663073931215 4.04412550002302 -1.94015628664641 1.01137131561196 -0.809427877728502 -0.996788091759856 -2293.16787330827 59.3182187363717 -13.9520368651418 65.2565116797719
"18" "1231094" 10 273 7 10 0 -0.822699 1 -1 0.939065 TRUE 10 1 -1 10 1 76.1372 44.9059 -22.0122 25.6472474203957 53.3122752305333 -7.31537957741902 27.6660689987632 -2.42043752346764 2.74502666418571 -3.3897600819668 2.72763023246376 -2.55969494762997 1.54736450999252 -0.666249216309104 1.27906908591794 -2449.91797063498 42.518969465484 -19.7231667021896 49.2421441680734
"19" "1231094" 10 274 8 10 0 -0.802082 1 -1 0.924647 TRUE 10 1 -1 10 1 73.8916 34.0928 -8.95218 17.6201172351931 50.2747914213439 0.883523939460168 19.5725866983741 -2.27237526932814 5.08606388535766 -1.22181405191339 5.13878272337278 -1.81410164594297 0.52808776728629 -0.499126037260793 -2.02857670776083 -2309.17108279583 77.4285685677365 -7.06514585363844 83.3440296798206
"20" "1231094" 10 275 9 10 0 -0.908849 1 -1 0.98352 TRUE 10 1 -1 10 1 76.6928 37.4006 -15.8691 20.018623211718 52.6007123583989 -3.2159202032603 22.0331015741808 -2.38177282857646 3.27016663784811 -2.19998343466896 3.28447038967384 -2.0365446510761 1.03855724836419 -0.346190097076417 -0.237551420905965 -2419.83683720133 49.4451850184077 -12.908002047306 55.7408402920355
"33" "1231094" 11 278 2 11 0 -0.470264 -1 -0.777778 0.827679 TRUE 17 -1 -0.777778 1 2 68.8682 26.5862 -2.00461 12.1520658618346 47.3663687408183 6.67364101560393 14.0374630951851 -2.12253603754842 -3.777153940727 2.02827617851227 -3.59081994904635 -1.24634580021749 -0.289580519970403 2.1235704309512 -2.89576623961767 -2159.21197790168 -63.76908745792 11.4856393717285 -58.4920734723263
"34" "1231094" 11 279 3 11 0 -0.939634 -1 -0.777778 0.948954 TRUE 17 -1 -0.777778 1 2 76.5612 31.0423 -1.04443 14.3141816670824 52.0555556186664 7.89303969280629 16.3934039185995 -2.3315888539001 -3.77122379652595 2.58431639387979 -3.54407701627179 -1.44733674648679 -0.440740256897017 2.9876489176239 -1.85362908849809 -2363.91317460954 -64.2179016319898 14.6832701616681 -58.36635954487
"40" "1231094" 11 285 9 11 0 -0.676139 -1 -0.777778 0.979551 TRUE 17 -1 -0.777778 1 2 70.8954 28.3591 -1.25462 13.7318622135782 48.703768122905 6.76445839411084 15.6715152301328 -2.1829449425291 -3.66109354099935 2.07999431785904 -3.46403044620467 -1.39324803828323 -0.300984698220135 2.29707006117185 -2.50455946214721 -2218.62653258685 -62.0911506423604 11.8032022503522 -56.5868435147121
"41" "1231094" 11 286 10 11 0 -0.820706 -1 -0.777778 0.996321 TRUE 17 -1 -0.777778 1 2 72.3211 27.2516 -1.96701 12.7021419913271 50.3186144821278 6.58399513045854 14.7034525146462 -2.25580071712169 -3.10272337610965 1.95492993789382 -2.91438456988597 -1.29766757738124 -0.279090388694016 2.59927133618179 -2.55904221722393 -2286.19505440566 -53.5808377703294 11.0718427741942 -47.9940805285496
"42" "1231094" 11 287 11 11 0 -0.501637 -1 -0.777778 0.858552 TRUE 17 -1 -0.777778 1 2 71.0852 27.0815 1.01933 12.8409400421088 48.6746603817512 8.13957356901993 14.7838792276969 -2.18056057271176 -3.54522188855503 2.34288368829755 -3.33948248935418 -1.3104328798876 -0.47151009141893 2.21211682553235 -2.67234782301428 -2214.05285061559 -60.1413310021044 12.9860100752303 -54.6757945175957
"43" "1231094" 11 288 12 11 0 -0.720273 -1 -0.777778 0.993408 TRUE 17 -1 -0.777778 1 2 70.1409 27.7055 -2.96197 13.1070356626681 48.2733082650032 6.34954753336757 15.0230446317314 -2.16334996316766 -5.2509265756941 2.03694255645647 -5.06066463186804 -1.33468357156928 -0.247717848752835 2.17506674219861 -2.34816962871084 -2183.01417631026 -88.8774274897511 11.6690913556433 -83.5291566369247
"44" "1231094" 11 289 13 11 0 -0.627432 -1 -0.777778 0.955799 TRUE 17 -1 -0.777778 1 2 70.4648 25.5848 0.275086 11.474634213943 48.73715078179 7.88171274742646 13.4157136927491 -2.1831081381326 -4.23462692448456 2.27602183976622 -4.03817977604345 -1.18322020340426 -0.438848942754166 2.24817209316617 -2.90492230765138 -2202.04313637771 -72.1405581341025 13.7379117469902 -66.8302520858387
"45" "1231094" 11 290 14 11 0 -0.382783 -1 -0.777778 0.731951 TRUE 17 -1 -0.777778 1 2 71.8717 23.9387 4.42601 9.0448347630838 49.6043790592769 11.4249132896915 11.0361521957412 -2.21831552203037 -4.02456266117539 3.05426975852451 -3.79877209035418 -0.957379705534489 -0.878462500783687 2.40574945411806 -3.63831896736768 -2257.30052370534 -69.0446949315353 17.5794249689634 -63.743734092425
"46" "1231094" 11 291 15 11 0 -0.546821 -1 -0.777778 0.898812 TRUE 17 -1 -0.777778 1 2 77.1507 25.8087 2.64488 10.8948829621649 52.8424467168897 10.779887187159 13.0164792825148 -2.36376901173937 -3.00302030722173 3.12203745304673 -2.7638690004503 -1.12966961364191 -0.799577339642828 2.95005826320568 -2.48916461944872 -2408.41730757794 -50.5503968918305 17.6592987484312 -44.824624348825
"47" "1231094" 11 292 16 11 0 -0.730269 -1 -0.777778 0.995496 TRUE 17 -1 -0.777778 1 2 73.3669 22.8914 1.88792 9.38861614072353 49.9702947451041 9.2608940425289 11.3863228228132 -2.23771323820693 -1.3997133085715 2.41097111464691 -1.20576985251702 -0.990127662016579 -0.613061346786122 2.23537745067103 -2.37504142587495 -2277.05680608098 -24.6104000596522 14.2671996657625 -19.2973922894393
"48" "1231094" 12 293 0 12 0 -0.729552 -0.777778 -0.777778 0.995359 TRUE 32 -0.777778 -0.777778 2 2 72.6596 28.2722 -2.85212 13.0968686718385 50.1427461204566 6.19808181478049 15.0937120943136 -2.24704711324138 -3.39894206710256 2.09514833059463 -3.20233444806566 -1.33652009199056 -0.23503519146792 2.75992498271887 -2.45479437484864 -2260.6848276105 -58.9199322963537 11.5509387148994 -53.3676832990712
"55" "1231094" 12 300 7 12 0 -0.74927 -0.777778 -0.777778 0.998376 TRUE 32 -0.777778 -0.777778 2 2 76.0197 29.6762 -3.83415 14.4434973730244 52.5451340171825 5.32200682378 16.5198782951145 -2.35917447227798 -2.27343754670304 1.42885413992995 -2.1031785646499 -1.4620517609367 -0.127710420737019 2.51545042035545 -0.725877651400992 -2383.81186455811 -38.8876449606437 7.96029762694056 -33.0101641034613
"61" "1231094" 12 306 13 12 0 -0.737438 -0.777778 -0.777778 0.996751 TRUE 32 -0.777778 -0.777778 2 2 74.0958 29.0714 -2.58384 13.6375324360623 51.2585941444114 6.69782882897636 15.6794920217978 -2.29749510557786 -2.79909067739685 2.1460624586618 -2.59590602966792 -1.38698458444796 -0.297878167426811 2.77310387447749 -2.16700354295509 -2321.20512894616 -45.3631183490206 12.4558646661027 -39.602304709446
"65" "1231094" 12 310 17 12 0 -0.724522 -0.777778 -0.777778 0.994344 TRUE 32 -0.777778 -0.777778 2 2 73.3337 29.2944 -3.02915 13.7449985849634 50.7017671129394 6.54315028818862 15.7685625334064 -2.27024322528509 -4.6651361068836 2.47187130312774 -4.44629105735337 -1.39640549694107 -0.276468258372721 3.03085423712706 -2.5452911499065 -2328.29612817593 -77.7995598947167 14.4089125206964 -72.0152590652714
"67" "1231094" 12 312 19 12 0 -0.578664 -0.777778 -0.777778 0.92377 TRUE 32 -0.777778 -0.777778 2 2 74.2941 31.5565 -6.92937 15.0434712072072 51.2101653514402 3.85077629519917 17.0747039776089 -2.29726026406978 -2.63437538096567 1.67540352190016 -2.44828369238254 -1.51772399638537 0.0552045666214879 2.98824173751037 -1.51193060493998 -2327.36676245122 -45.1409184041953 9.69219985232328 -39.3051809454252
